id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,0,19,36,24,46,28,39,26,40,40
mh1,mh1,50.0,6,0,9,0,1,0,7,0,7,7
mh2,mh2,50.0,2,2,0,7,1,2,67,9,67,67
mh3,mh3,50.0,1,3,0,3,23,3,0,3,15,15
mh4,mh4,50.0,0,1,15,8,1,1,15,8,0,22
mnh0,mnh0,50.0,8,9,25,19,30,2,1,19,23,23
mnh1,mnh1,50.0,18,28,44,25,1,20,33,26,33,33
mnh2,mnh2,50.0,4,19,29,18,33,20,24,16,24,24
mnh3,mnh3,50.0,8,29,46,25,48,15,32,18,35,35
mnh4,mnh4,50.0,3,10,35,8,1,4,29,8,32,32
mnh5,mnh5,50.0,9,12,27,1,1,1,1,1,20,16
mnh6,mnh6,50.0,5,14,16,10,1,5,16,10,16,16
mnh7,mnh7,50.0,5,23,49,18,1,24,49,18,49,49
mnh8,mnh8,50.0,14,20,1,18,31,25,1,18,1,1
mnh9,mnh9,50.0,32,89,1,86,1,31,94,88,99,95
mnh10,mnh10,50.0,8,4,56,24,1,4,52,23,52,52
mnh11,mnh11,50.0,3,12,30,8,1,1,20,11,20,20
mnh12,mnh12,50.0,6,22,41,9,47,1,31,1,35,31
mnh13,mnh13,50.0,5,17,24,13,1,12,21,12,22,22
mnh14,mnh14,50.0,5,24,42,4,43,4,38,7,39,39
lpsh0,lpsh0,1.0,1,4,34,0,1,4,30,0,1,1
lpsh1,lpsh1,1.0,6,0/24,39,20/21,1,18,39,20,42,39
lpsnh0,lpsnh0,1.0,7,23,59,19,62,24,60,19/20,61,61
lpsnh1,lpsnh1,1.0,1,5,17,1,1,1,17,1,23,23
lpsnh2,lpsnh2,1.0,2,16,31,5,1,3,23,4,22/24,22
lpsnh3,lpsnh3,1.0,3,11,14,8,30/31,6,17,8,16/17,16/17
lpsnh4,lpsnh4,1.0,3,6,14,6,1,6,9,6/8,9,9
lpsnh5,lpsnh5,1.0,1,12,45,6,1,1,38,7,35/40,35
lpsnh6,lpsnh6,1.0,5,17,36,5/6,39/40,5,28,7,32/34,32
lpsnh7,lpsnh7,1.0,17,19/23/24,59,19,67,19,59,19,62,59
lpsnh8,lpsnh8,1.0,6/9,18,20,17,1,12,20/22,17,24,24
lpsnh9,lpsnh9,1.0,5,30,36,10,1,32,36,10,40,36
lpsnh10,lpsnh10,1.0,1/2,1,11,10,1,1,11,10,12/13,12/13
lpsnh11,lpsnh11,1.0,12,4,25,14,39,21,25,14,36,36
lpsnh12,lpsnh12,1.0,5,4,39,10,1,4,14,10,16/17/15,16/17/15
lpsnh13,lpsnh13,1.0,1,5,10,8,26,5,22,8,24,24
lpmh0,lpmh0,1.0,15,33,46,0,50,10,42,24,42,42
lpmh1,lpmh1,1.0,4,15,52,8,1,4/8,29,11,48,48
lpmnh0,lpmnh0,1.0,10,25,26,21,1,17,26,18,42,42
lpmnh1,lpmnh1,1.0,2,10,1,4,1,2,17,4,21,21
lpmnh2,lpmnh2,1.0,24,50,53/56,47,1,5,53,47,53,53
