id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,7/8,6,1/2,1/9,1,1,1,1,1,1/5
lpsh1,lpsh1,1.0,16,11,0,0,0,3,0,10,6/7,10
lpsh2,lpsh2,1.0,13,0/11,1,1,1/2,4,4,4,4,4/5
lpsh3,lpsh3,1.0,15,3,1,1,2,3,3,3,0,3
lpsh4,lpsh4,1.0,3,2,0,0,0,2,2,2,4,2
lpsh5,lpsh5,1.0,0,6,1,1,1,10,1,1,3,1
lpsnh0,lpsnh0,1.0,19,12,1,1,6,6,11,6,9,10
lpsnh1,lpsnh1,1.0,1,5,1,1,1,11,5,5,5,5
lpsnh2,lpsnh2,1.0,13,8,1,1,2,2,2,2,4,2
lpsnh3,lpsnh3,1.0,7,8/11,2,1,1,8,8,9,8,9
lpsnh4,lpsnh4,1.0,28,16/17,4,32,1,1,11,10,7,9
lpsnh5,lpsnh5,1.0,21,12,1,1,1/3,12,12,12,12,18
lpsnh6,lpsnh6,1.0,4,19,1,1,1,4,19,4,5,10
lpsnh7,lpsnh7,1.0,17,12,1,1,4,4/5,5,8,4,8
lpsnh8,lpsnh8,1.0,41,5,2,1,1,5,5,16/17,5,11
lpsnh9,lpsnh9,1.0,16,3,1,1,1,7,3,3/6,3,3
lpsnh10,lpsnh10,1.0,1,13,1,1,1/19,18/14,1/4,1,3,1
lpsnh11,lpsnh11,1.0,6,12/13,1,1,6,6,12,10/11,6/8,6/9
lpsnh12,lpsnh12,1.0,13,3,1,1,1,1/4/5,3,1,1,1
lpsnh13,lpsnh13,1.0,3,3,1,1,2,3/8,3,4,3,4
lpsnh14,lpsnh14,1.0,38,24,3/4,1,41,5,5,5,8,5
lpsnh15,lpsnh15,1.0,5,12,2/4,15,1,5/14,5,5,5/6,5
lpsnh16,lpsnh16,1.0,3,22,1,1,3,6/24,6,6/8,6,6
lpsnh17,lpsnh17,1.0,12,10,1,1,1,6,10,8,6,6
lpsnh18,lpsnh18,1.0,31,15,1,1,1,5,5,7,5,7/8
lpsnh19,lpsnh19,1.0,18/13,16,1,1,1,14,14,14,14,14
lpsnh20,lpsnh20,1.0,17,7/8,1,1/20,1,10,1,4,1,6
lpsnh21,lpsnh21,1.0,1,1/6,1,1,1/2,1,1,1,1,1
lpsnh22,lpsnh22,1.0,47,2,1,1,2,2,2,10/12,2,10/11
lpsnh23,lpsnh23,1.0,12,10,1,1,1,3,3,3,4,3
lpsnh24,lpsnh24,1.0,13,8,1,1,3,5,10,5,5/7,5/9
lpsnh25,lpsnh25,1.0,34,16,2,1,1,10,10,13,10/11,13
lpsnh26,lpsnh26,1.0,3,6,1,1,1,3,6,3,3,3
lpsnh27,lpsnh27,1.0,2,7,1,13,1,2,2,2,2,2
lpsnh28,lpsnh28,1.0,22,18,6,1,1,1/20,15,15,1/14,16
lpsnh29,lpsnh29,1.0,3,8,1/2,1,4/10,3,3,3/7,3,3
lpsnh30,lpsnh30,1.0,17,2,1,1,1,2,2,10,8,2
lpsnh31,lpsnh31,1.0,4,18,1,1,1,8,8,8/10,8,10
lpsnh32,lpsnh32,1.0,19,2,1,1,1,2,2,2/4,2,2
lpsnh33,lpsnh33,1.0,12,7,1,1,1,11,7,7,7,7
lpsnh34,lpsnh34,1.0,19/20,1,1,1,1/21,1,1,1,13,1
lpsnh35,lpsnh35,1.0,1,3,1/2,1,1,3,3,3,3,3
lpsnh36,lpsnh36,1.0,5/13,10,1/2,1,3,11,5,5,5,6
lpsnh37,lpsnh37,1.0,24,8,3,1,4,8,8,14,8/11,14
lpsnh38,lpsnh38,1.0,17,3,1,1,1/2,3,3,3,3,3
lpsnh39,lpsnh39,1.0,20,16,1/2,1,1,5,5,10,5,8/9
lpsnh40,lpsnh40,1.0,16,7,1,1,2,5,5,5,5,5
lpsnh41,lpsnh41,1.0,22,20,1,1,1,11,18/11,11,13,15
lpsnh42,lpsnh42,1.0,24,20,1,25,1/2,4,4,4/15,10,13
lpsnh43,lpsnh43,1.0,11,2,1,12/13,1,1/9,2,3,1,6
lpmh0,lpmh0,1.0,0,3,0,0,22,3,3,3,14,3
lpmh1,lpmh1,1.0,16,0,0/2,0,0/17,0,0,0,0,0
lpmh2,lpmh2,1.0,33/37,12,0,0,0,0,0/11,0,6,0
lpmh3,lpmh3,1.0,0,0,0,0,29,0,0/10,0,0,0
lpmh4,lpmh4,1.0,49,24,0,0/51,6,26,15,9,0,9
lpmh5,lpmh5,1.0,4,16,0,1,1,4,4,4,7,4
