id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,17/18/19,6,1,1,16,0/1,21,1,2,20
lpsh1,lpsh1,1.0,2,0/16,1,2,2,2,2,20,14,2
lpsh2,lpsh2,1.0,1,0/3,1,1,1,1,1,0,2,1
lpsh3,lpsh3,1.0,13,0,1,1,11,1,1,1,0,1
lpsnh0,lpsnh0,1.0,1,1,1,8,1,1,6,1,1,5
lpsnh1,lpsnh1,1.0,8,1,1,1,1,5,10,5,1,5
lpsnh2,lpsnh2,1.0,17,8,1,3,9,3,3,3/20,3/6,19
lpsnh3,lpsnh3,1.0,65,1,1,1,4,1,69,68,2,1
lpsnh4,lpsnh4,1.0,13,1,1,1,1,4,4,4,1/2,4
lpsnh5,lpsnh5,1.0,10,6,1,1/17,8/9,1,1,12,6,15
lpsnh6,lpsnh6,1.0,1/12,1,1,1/2,7,9,1,1,4,16/13/14
lpsnh7,lpsnh7,1.0,11/12,2,1,2,2,10,11,13,2,12
lpsnh8,lpsnh8,1.0,8/9,2,1,1/2,4,2/6,2,2,2,2
lpsnh9,lpsnh9,1.0,5,2,1,1,1,1,1,1/14,2,11
lpsnh10,lpsnh10,1.0,1,2,1,1/11,4,5/6,1,1,2/3,10
lpsnh11,lpsnh11,1.0,10,1,1,1,1/3,1,1,1,1,15
lpsnh12,lpsnh12,1.0,7,1,1,4,1/2,4,4,4,1,12
lpsnh13,lpsnh13,1.0,10,3,1,1/2,7,1,1,1,3,1
lpsnh14,lpsnh14,1.0,8,5,1,2,2,8,8,8,3,14
lpsnh15,lpsnh15,1.0,10,6,1,8/11,1,8,8,8,2,8
lpsnh16,lpsnh16,1.0,14,5,1,1,1,1,25,22,1,21
lpsnh17,lpsnh17,1.0,4,1,1,2,1,3,10,4,1,4
lpsnh18,lpsnh18,1.0,1,1,1,1,4,1,1/6,1,1,1
lpsnh19,lpsnh19,1.0,23,1,1,1,6,10,1,1,1,25
lpsnh20,lpsnh20,1.0,14,6,1,2,2,11,11,11/12,6,12
lpsnh21,lpsnh21,1.0,6,2,11,1/10,1,8,6,6,1,6
lpsnh22,lpsnh22,1.0,1,1,1,3,1,5,1,1,1,6
lpsnh23,lpsnh23,1.0,9,1,1,1,1,6,12,6,1/2,6
lpsnh24,lpsnh24,1.0,7,5,1,1,6,7,7,11,5,7
lpsnh25,lpsnh25,1.0,4,1/3,1,1,1,1,1,1,1,8
lpsnh26,lpsnh26,1.0,6,1,1,4,1,5,5/13,6/7,1,11
lpsnh27,lpsnh27,1.0,20,1,1,1,1,8,1,25/26,1,1
lpsnh28,lpsnh28,1.0,19,4,1,1,5/6,15,14,15,1,15
lpmh0,lpmh0,1.0,9/10/11,5,0,0,0,0,15,9,0,9
lpmh1,lpmh1,1.0,12,0,1,1,6/7,1,18/19/20,17,1,0
lpmh2,lpmh2,1.0,19,7,1,1,17,1,1,1,7,0
lpmh3,lpmh3,1.0,16,5,0,0,1/7,14,44,43,4/5,42
lpmh4,lpmh4,1.0,1,17,1,1,5,1,22/23,19,10/14,1
lpmnh0,lpmnh0,1.0,40,26,1,46,31,38,38,38,25,41
lpmnh1,lpmnh1,1.0,38,21,1,1,24,29/30,28,28,5,43
lpmnh2,lpmnh2,1.0,41,14,1,1,22,34/36,55,43,7,39
lpmnh3,lpmnh3,1.0,33,18,1,3,3,30,3,3,14,35
lpmnh4,lpmnh4,1.0,30,19,1,1,20,26,1,1,18,1/35
lpmnh5,lpmnh5,1.0,15,9,1,1,12,13,16,1,5,1
lpmnh6,lpmnh6,1.0,24,20,1,1,23,1,28,1,17,1
lpmnh7,lpmnh7,1.0,42,12/14,1,1,20,1,1,1,2,50
lpmnh8,lpmnh8,1.0,25,14,1,33,1,1,17,19,11,31
lpmnh9,lpmnh9,1.0,24,16,1,2,2,21,1,22/29,3,25
lpmnh10,lpmnh10,1.0,75,66,1,1,1,74,74,78/79,17,75
lpmnh11,lpmnh11,1.0,12,1,1,1,1,11,1,29,1,17
lpmnh12,lpmnh12,1.0,45,16,1/50,27,26,35,48,47,7,27
lpmnh13,lpmnh13,1.0,53,21,1,1,4,52,1,1,21,54
lpmnh14,lpmnh14,1.0,25,17,1,24,23,24,26,25,17,25
lpmnh15,lpmnh15,1.0,29,12,1,1,22,1,1/38,37,6,34
lpmnh16,lpmnh16,1.0,34,11,1,1,1,23,20,40/41,4,38
lpmnh17,lpmnh17,1.0,156,148,1,1,1,155,154,160,143,157
lpmnh18,lpmnh18,1.0,27,6,1,1,1,11,32,31,5,1
lpmnh19,lpmnh19,1.0,1,7,1,1,14,16,21/22,1,2,1
lpmnh20,lpmnh20,1.0,29,8,37,1,14,16,16,17,10,35
lpmnh21,lpmnh21,1.0,40,12,1,2,2,39,16,16,9,41
lpmnh22,lpmnh22,1.0,13,6,1,9,6,9,17/9,9,6,16
lpmnh23,lpmnh23,1.0,2,29,1,47,3,32/2,45,2,5/9,41/44
lpmnh24,lpmnh24,1.0,22,7,1,8,1,16,11,10,4,51
lpmnh25,lpmnh25,1.0,58,39,1,43,41,54,50,56,37,56
lpmnh26,lpmnh26,1.0,19,8,1,1,12,13,13,21/13,8,13
lpmnh27,lpmnh27,1.0,40,8,1,34/46,29,38,34,44,5,34/43
lpmnh28,lpmnh28,1.0,123,102,1,1,112,120,117,129/127,94/95,117
lphh0,lphh0,1.0,36/37,30,1,67,6,34,65,32,22/24,62
lphh1,lphh1,1.0,0,6,27,2,11,0,14,14,7,22/25
lphh2,lphh2,1.0,0,27,0,73,1,55,0,0,39,70
lphh3,lphh3,1.0,0,11,47,1/46,13,1,17,17,11,45
lphnh0,lphnh0,1.0,66,3,1,1,31,57,61,61,6,61
lphnh1,lphnh1,1.0,49,36,80,1,44,46,76,45,23,69
lphnh2,lphnh2,1.0,87,5,1,1,61,69,98,81,5,95
lphnh3,lphnh3,1.0,12,7,1,1,2,14,12,12,7,29
lphnh4,lphnh4,1.0,37,24,51,1,25,1,49,44,13,41/42
lphnh5,lphnh5,1.0,154,24,1,1,52,1,159,56,23,56/156
lphnh6,lphnh6,1.0,34,10,1,2,11,14,39,16/37,8,35
lphnh7,lphnh7,1.0,18,14,1,1,17,18,38,18,2,36
lphnh8,lphnh8,1.0,81,69,1,77,75/76,79,87,79,67,83
lphnh9,lphnh9,1.0,68,13/14,1,28,23,35,81,40,4,77/78
lphnh10,lphnh10,1.0,43/44,15,1,17,16,17,17,56,10,55
lphnh11,lphnh11,1.0,35,25,1,9,32,35,35,35/39,20,38
lphnh12,lphnh12,1.0,48,7,1,19,14,41,53,43,6,43
lphnh13,lphnh13,1.0,112,30,124/125,34,1,109,112,116,23,112
lphnh14,lphnh14,1.0,57,8,1,2,2,13,2,53,7,60
lphnh15,lphnh15,1.0,57,25,1,4,33/34,44,65,47,24,62
lphnh16,lphnh16,1.0,32,1/2,1,1,28,1/30,1,31,1,37
lphnh17,lphnh17,1.0,48/50,26,1,53,2/28,32,35,41,14,41
lphnh18,lphnh18,1.0,65,18/19,94,7/92,23,38,38,91,9,79
lphnh19,lphnh19,1.0,20,9,1,16,1,16,16/41,38/39,2,28/30
lphnh20,lphnh20,1.0,85,60,1,97/3,68,71,94,70,43,86
lphnh21,lphnh21,1.0,43,20,1,4,4/21,22,48,46,8,36
lphnh22,lphnh22,1.0,55,37,1,13,13,52,44,56,42,44
lphnh23,lphnh23,1.0,41,19,1,29,23,32,29,58,6,29
lphnh24,lphnh24,1.0,70,32,1,1,57,67,67/75,67,18/19,67
lphnh25,lphnh25,1.0,84/87,15,1,4,42,47,52,54,9,54/88
lphnh26,lphnh26,1.0,32,22,1/47,31,30,39/41,32,32,9,44
lphnh27,lphnh27,1.0,31,11,1,3,16,27,25,25,4/5,32
lphnh28,lphnh28,1.0,38,24,47,30,28,31,33,33/42,25,39
lnpsh0,lnpsh0,1.0,10,0,0,0,0,0,0,10,0,10
