id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,0/42,41,13,22,23,0,6,0,16,0
lpsh1,lpsh1,1.0,36,30,17,11/13,10,25,1,1,9,25
lpsh2,lpsh2,1.0,0,22,5,5,6,17,1,33/34,5,17
lpsh3,lpsh3,1.0,1,20,16/13,0,9/10,0,1,1,0,1
lpsh4,lpsh4,1.0,26,25,16/17,0,0,20,1,0,0,20
lpsh5,lpsh5,1.0,4,4,1,1,1,6,1,4,0,6
lpsh6,lpsh6,1.0,20,34,9,10,10,22,0/1,38,11,22/23
lpsh7,lpsh7,1.0,0,0,6,2,4,12,1,26,2,16
lpsnh0,lpsnh0,1.0,68/71,41/44,20/21,8/10,19,34,1,79,8,34
lpsnh1,lpsnh1,1.0,35,26,22,14,19,26,5/7,24,14,26
lpsnh2,lpsnh2,1.0,12,3,7,7,7,3,2,3,7,3
lpsnh3,lpsnh3,1.0,26/27,19,12,10,3,15,1,1/13,3,18
lpsnh4,lpsnh4,1.0,15,20/21,11,4,6,19,1,25,3,19
lpsnh5,lpsnh5,1.0,66,61,6,15,19,57/59,1,1/70,50/52,60
lpsnh6,lpsnh6,1.0,20/12,18,5,5,7,12,1,23,8,12
lpsnh7,lpsnh7,1.0,51,46,35,29,33,47,1,44,29,47
lpsnh8,lpsnh8,1.0,22/11,20/21,4/10,8,8/9,17,2,1,8,17
lpsnh9,lpsnh9,1.0,27,22,6,7,6,21,2,21,14,21
lpsnh10,lpsnh10,1.0,35,30,10,17,21,33,1,38/28,24,32
lpsnh11,lpsnh11,1.0,50,42,35/40,35,38,42,1,54,35,42
lpsnh12,lpsnh12,1.0,1,20,7,1,1,18,1,21/24,2,18/13
lpsnh13,lpsnh13,1.0,34,15,10,4/7,4,15,1,13,2,15
lpsnh14,lpsnh14,1.0,74,70,67,62,60,68,1,75,59,68
lpsnh15,lpsnh15,1.0,31,26,1,7,1,23/25,1/2/3,33,1,18
lpsnh16,lpsnh16,1.0,11,7,1,1,1,7,1,14,1,7
lpsnh17,lpsnh17,1.0,37,3,21/22,11,17,29,1,39,18,28
lpsnh18,lpsnh18,1.0,2,2,19,13,13,26,1,35,11/15,26
lpsnh19,lpsnh19,1.0,32,26,19,13,16,20,3,35,17/5,21
lpsnh20,lpsnh20,1.0,18,18,12,9,9,21/22,7,1,9,18
lpsnh21,lpsnh21,1.0,40,1,17,32,34,1,1,1,30,36
lpsnh22,lpsnh22,1.0,29,29,26,22,22,32,1,36,22,32
lpsnh23,lpsnh23,1.0,32,1,11,1,1,16,1,1,5,1
lpsnh24,lpsnh24,1.0,15,14,11,10,7,1,1,17,7,1
lpsnh25,lpsnh25,1.0,23,20,12,9,11,21,5,30,9,21
lpsnh26,lpsnh26,1.0,35,29,10,1/6,1,29,3,12,1,29
lpsnh27,lpsnh27,1.0,21,1,6,8,8,12/13,1,1,6/9,13
lpsnh28,lpsnh28,1.0,29,28,7,13,7,27,1,16,7,27
lpsnh29,lpsnh29,1.0,1,1,9,9,9,14,3,22/24,11,1
lpsnh30,lpsnh30,1.0,16/10,10,1/7/8,1,1,12,1,1/17,1,14
lpsnh31,lpsnh31,1.0,21,18,10/11,4/7,4/9,16/3,1,3,4,3/13
lpsnh32,lpsnh32,1.0,30,17,14,1,7,17,3/4,38,11,20
lpsnh33,lpsnh33,1.0,118,116,110,99,103,114,1,130,94,112
lpsnh34,lpsnh34,1.0,21,25,8,8,8,25/28,1,12/31,8,25
lpsnh35,lpsnh35,1.0,1,1/18,14,2,2,15,1,1,2,1
lpsnh36,lpsnh36,1.0,27,16,7/14,11,12,21,1,4,7,16/4
lpsnh37,lpsnh37,1.0,15,12,3,5,7,13,1,1,3/8,13
lpsnh38,lpsnh38,1.0,1,23,1,1/11,16/17,24,1,99,19,24/27
lpsnh39,lpsnh39,1.0,16/4,4,12,11,9/10,4,3,17/4,9,4
lpsnh40,lpsnh40,1.0,50,24,10,13/14,11,24,1,59,10,24
lpsnh41,lpsnh41,1.0,10,17,1,5,5,12,1/2,20,5,15
lpsnh42,lpsnh42,1.0,29,16,1,1,6,1,1,1,10,1
lpsnh43,lpsnh43,1.0,51,1,42,22,22,1,1,61,25,1
lpsnh44,lpsnh44,1.0,51,39,33,31,27,39,1,37,27,39/40
lpsnh45,lpsnh45,1.0,2,14,8,5,4,2,1,21,3/4,2
lpsnh46,lpsnh46,1.0,1,17,4,4/8,9/10,1,1,20,4,1
lpsnh47,lpsnh47,1.0,23,13,7,7,10,16,1,25,7/8/11,13
lpsnh48,lpsnh48,1.0,16,13,6,4,4,12,2,18,4,12
lpsnh49,lpsnh49,1.0,33/18,18,16,8,12,19,1,34,6,29/30/31
lpsnh50,lpsnh50,1.0,17,17,2,3/4,3,20,1,31,3,18
lpsnh51,lpsnh51,1.0,26/27,21,3/11/12,8,9,17/14,1,14,8,14
lpsnh52,lpsnh52,1.0,16,15,1,6,1,14,1,20,1,12
lpsnh53,lpsnh53,1.0,12,12,7,1,2,20,1,12,4,19
lpsnh54,lpsnh54,1.0,107,7,5,5,5,7,1,109,5,7
lpsnh55,lpsnh55,1.0,13,15,1,7,1,13,1,13,1,14
lpsnh56,lpsnh56,1.0,66,61,58,42,44,62,6/7,69,53,63
lpsnh57,lpsnh57,1.0,10,10,9,5,5,10,1/2,1,5,10
lpmh0,lpmh0,1.0,27,25,3,3,5,20,1,10,6,0
lpmh1,lpmh1,1.0,29,0,0,5,4,14,1,0/33,6,14
lpmh2,lpmh2,1.0,32,22,0/14,0,0,24,1,16,0/13,22
