id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,63,33,33,24,68,65,15,34,0,59
mh1,mh1,50.0,0,38,34,25,1,55,6,28,24,54
mh2,mh2,50.0,77,2,0,39,82,82,18,2,38,2
mh3,mh3,50.0,36,28,28,26,1,39,8,28,12,31
mh4,mh4,50.0,54,13,0,9,60,0,0,0,0,48
mnh0,mnh0,50.0,38,19,9,16,44,45,5,9,13,37
mnh1,mnh1,50.0,61,45,40,32,117,115,2,39,31,109
mnh2,mnh2,50.0,49,33,28,25,1,1,5,30,5,68
mnh3,mnh3,50.0,110,71,67,63,115,117,6,66,57,100
mnh4,mnh4,50.0,66,32,32,26,72,85,12,32,29,64
mnh5,mnh5,50.0,65,19,14,6,69,69,1,17,12,63
mnh6,mnh6,50.0,54,30,30,28,56,56,7,30,23,51
mnh7,mnh7,50.0,47,32,31,24,56,53,6,26,13,45
mnh8,mnh8,50.0,41,11,21,17,44,44,6,11,13,31
mnh9,mnh9,50.0,97,24,24,20,99,99,1,24,20,95
mnh10,mnh10,50.0,42,22,37,32,57,57,13,22,30,49
mnh11,mnh11,50.0,25,18,20,14,27,26,6,18,12,1
mnh12,mnh12,50.0,47,5,20,8,61,61,5,5,12,38
mnh13,mnh13,50.0,26,14,12,8,32,34,2,12,8,22
mnh14,mnh14,50.0,35,23,1,19,38,36,11,1,19,33
lpsh0,lpsh0,1.0,48/50/51,34,32,26,0,52,5,33,0,47
lpsh1,lpsh1,1.0,59,41,27,23/24,64,67,2,0/27,13,56
lpsnh0,lpsnh0,1.0,57,45,37,22,67,69,6,35,16,49
lpsnh1,lpsnh1,1.0,39,28,11,22,52,52,8,11,17,34
lpsnh2,lpsnh2,1.0,188,10,53,16/14,195,195/196,1,10,14,82
lpsnh3,lpsnh3,1.0,72,35,43,25,78,78,17/13,35,19,65
lpsnh4,lpsnh4,1.0,36,35,24,12,46,53/54,7/9,18,12,41
lpsnh5,lpsnh5,1.0,49,21,23,10,56,56,1,21,13,30/31
lpsnh6,lpsnh6,1.0,37,23,17/18,7,39,55,2,4,7,34
lpsnh7,lpsnh7,1.0,18,7,7,7,1,1,4,7,10,17
