id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,1,9,9,9,9,13,9,7,7,14
mh1,mh1,50.0,1,1,1,10,1,3,5,1,1,12
mh2,mh2,50.0,1,1,1,1,1,1,1,0,0,13
mh3,mh3,50.0,1,1,10,0,10,1,7,1,5,0
mh4,mh4,50.0,1,8,10,1,1,1,6,1,1,1
mnh0,mnh0,50.0,1,1,31,24,1,15,22,11,14,29
mnh1,mnh1,50.0,2,6,6,16,17,6,13,2,2,16
mnh2,mnh2,50.0,6,11,11,18,25,11,11,6,9,18
mnh3,mnh3,50.0,2,1,14,12,12,1,1,3,1,12
mnh4,mnh4,50.0,1,1,7,7,9,1,1,2,3,7
mnh5,mnh5,50.0,1,4,18,20,18,3,13,2,2,21
mnh6,mnh6,50.0,1,18,15,21,15,15,18,12,12,26
mnh7,mnh7,50.0,2,1,12,12,12,1,11,6,7,15
mnh8,mnh8,50.0,1,4,1,5,5,1,4,1,1,8
mnh9,mnh9,50.0,2,1,18,16,1,1,11,6,5,16
mnh10,mnh10,50.0,1,9,18,9,9,11,13,1,1,9
mnh11,mnh11,50.0,4,17,1,1,1,16,21,7,4,23
mnh12,mnh12,50.0,1,9,57,9,53,9,50,6,1,9
mnh13,mnh13,50.0,7,1,1,1,1,14,1,8,11,1
mnh14,mnh14,50.0,6,1,1,37,37,31,34,3,3,37
lpsh0,lpsh0,1.0,1,1/8,1,12,1,1,0,3,6,13
lpsh1,lpsh1,1.0,1/3,10,15,0,0,0,11,0,0/4,14
lpsh2,lpsh2,1.0,4,1,0/1,0,0/16,8,12,7,7,15
lpsh3,lpsh3,1.0,1,10/13,0,0,0,0,10/13,9,9,16
lpsh4,lpsh4,1.0,2,1,6,6,6,1,1,1,0/1,7
lpsh5,lpsh5,1.0,3,10,1,1,1,1,1,6,4/7,1
lpsnh0,lpsnh0,1.0,1/2,9,1,11,11,6,9/10,3,2/3/4,11
lpsnh1,lpsnh1,1.0,1,6,1,1,1/10,5,6,3,2,1
lpsnh2,lpsnh2,1.0,1,12,1,1,1,9,12,7,1,19
lpsnh3,lpsnh3,1.0,4,1,1,1,1,1,6,4,4,9
lpsnh4,lpsnh4,1.0,1,3,3,3,3,3,3,1,1,3
lpsnh5,lpsnh5,1.0,1,10/12,4,4,4,4,7/8,1,1,16
lpsnh6,lpsnh6,1.0,1,11,11,11,20,11/13,14,8/9,1,16
lpsnh7,lpsnh7,1.0,1/3,7,1,1,1,1,7/9,6,1,11
lpsnh8,lpsnh8,1.0,1,8,11,11,11,10,8,2,5,12
lpsnh9,lpsnh9,1.0,1,8,1,1,1,7,9,3/5,3,13
lpsnh10,lpsnh10,1.0,1,36,1,42/44,42,1,36,21,7,48
lpsnh11,lpsnh11,1.0,1,1,1,1,15,1,6,3,1,10
lpsnh12,lpsnh12,1.0,1,166,1,168,1/171,1,167,163/164,2,170
lpsnh13,lpsnh13,1.0,3,1,11,13,11,1,8,5,5/7,11
lpsnh14,lpsnh14,1.0,1,5,6,6,6,1,5,1,1,6
lpsnh15,lpsnh15,1.0,1,1,1,1,9,5,1,1/3,4,7
lpsnh16,lpsnh16,1.0,1,9,24,20/9,23,13,9,5,6/8,9
lpsnh17,lpsnh17,1.0,1,1,1,1,28,1,17,10/11,13,1
lpsnh18,lpsnh18,1.0,1,5,1,1,1,1,6/7,3,3,9
lpsnh19,lpsnh19,1.0,3,1,1,4,9,1,1,2,2,1
lpsnh20,lpsnh20,1.0,1,21,9,9,24,11,21,5,5,9
lpsnh21,lpsnh21,1.0,1,1,29,24/26,27,14/15,19,8,2,24
lpsnh22,lpsnh22,1.0,2,15,1,19,1,1,1,11,11,1
lpsnh23,lpsnh23,1.0,2,8,6,9,6,6/7,8,4,2,12
lpsnh24,lpsnh24,1.0,1,13,42,1,1,2,26,1,1,1
lpsnh25,lpsnh25,1.0,1,9,3,3,13,6,11,2,1,12
lpsnh26,lpsnh26,1.0,1,8,1,1,1,1,1,1,1,1
lpsnh27,lpsnh27,1.0,3,5,5,14,17,10,12,2,2,16/15
lpsnh28,lpsnh28,1.0,1,8,14,6,6/13,6,8,1,1,6
lpsnh29,lpsnh29,1.0,1,13,1,18/19,1/21,1,13,12,6,1
lpsnh30,lpsnh30,1.0,4,11,23/12,12,12,1,9,2,2,16
lpsnh31,lpsnh31,1.0,1,1,1,11,1,1,1,8,8,13
lpsnh32,lpsnh32,1.0,1,9,1,1,16/1,1,15,8,8,1
lpsnh33,lpsnh33,1.0,1,3,3,3,3,3,3,1,1,3
lpsnh34,lpsnh34,1.0,3/5,1,17/14,16/15,15,11/13,1,7,7,16
lpsnh35,lpsnh35,1.0,4,10,14,14,14,1/7,10,4,5,16/14
lpsnh36,lpsnh36,1.0,1,3,1/3/10,3,1,3,5,1,1/2,3/9
lpsnh37,lpsnh37,1.0,1,4,4,4,4,4,4,3,1,4
lpsnh38,lpsnh38,1.0,2,15,19/9,9,9,9,15,4,4,9
lpsnh39,lpsnh39,1.0,2,12,18,15,17,7,12,6,6,16/15
lpsnh40,lpsnh40,1.0,5,1,1,1,1,8,1,7,7,1
lpsnh41,lpsnh41,1.0,1,1,1,1/6,1,1,1,4,1,1
lpsnh42,lpsnh42,1.0,1,6,1,1,1,1,6,1,1,1
lpsnh43,lpsnh43,1.0,1/2,8,8,11,8,8/9,8,5,3/6/7,16
lpmh0,lpmh0,1.0,2,1,1,13,1/18,1,10,6,2,16
lpmh1,lpmh1,1.0,1,19,24,21,23,11,19,5,0,21
lpmh2,lpmh2,1.0,1,17,31,0,23,15,1,4,7,18
lpmh3,lpmh3,1.0,0/1,0,43,34/35,34,28,30,0,0,35
lpmh4,lpmh4,1.0,3,1/14,1,1,1,0/13,30,5,3,1
lpmh5,lpmh5,1.0,0,1,29,22,22/23,1/10,21,9,9,22
lpmh6,lpmh6,1.0,1,41,8,50,50,28,40,2,0/6,50
lpmnh0,lpmnh0,1.0,1,43,65,48,63,22,39,9,4,56
lpmnh1,lpmnh1,1.0,1,14,7,19/20,17,8,12,6,6,21/23
lpmnh2,lpmnh2,1.0,1,10,30,21,28,11,17,6,6/8,27
lpmnh3,lpmnh3,1.0,1,22,41,42,49,1/20,35,5/7,18,42
lpmnh4,lpmnh4,1.0,3,1,26,23,23,8/11,15,5,6,23
lpmnh5,lpmnh5,1.0,2,53,1,55,55/61,32,51,16,19/9,57/59
lpmnh6,lpmnh6,1.0,1,14,18,18/21,22,16/14,14,12,9,18
lpmnh7,lpmnh7,1.0,2,1,25,18,22,1,1,11,6,1/20
lpmnh8,lpmnh8,1.0,3,10,22,8,20,10,16/18,3,4,8
lpmnh9,lpmnh9,1.0,1,1,10,10,22,16/15,20,7,6/8,10
lpmnh10,lpmnh10,1.0,4,16,1,25/26,27,1/9,12,5/8,5,1
lpmnh11,lpmnh11,1.0,3/4,15,1/25,21/23,1,18,15,10,3,1
lpmnh12,lpmnh12,1.0,4,32,43,1,40,21,33,4,4,36/38/39
lpmnh13,lpmnh13,1.0,4,16,1,1,1,17,25,15,1,1
lpmnh14,lpmnh14,1.0,3,1,10,10,10,1,1,6,6,20
lpmnh15,lpmnh15,1.0,1,17,125,113,117,8,77,5,1,115
lpmnh16,lpmnh16,1.0,5,41,61,46,59,1,43,31,34/36,55
lpmnh17,lpmnh17,1.0,4,12,32,16,16,10,12,5,4,30
lpmnh18,lpmnh18,1.0,1,1,15,14,14,6,11,3,3,14
lpmnh19,lpmnh19,1.0,2,53,116,116,116,60/61,115,50,4,116
lpmnh20,lpmnh20,1.0,1,21,48,15,46,15,19,1,8,23
lpmnh21,lpmnh21,1.0,1,20,48,27,39,9,20,4,6,31
lpmnh22,lpmnh22,1.0,5,20,1,1,1/28,1,20,10,10,25
lpmnh23,lpmnh23,1.0,3/4,20,32,5,5,7/8,28,2,2,31
