id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,25,1,0,50,46,4,42,23,46,3
lpsh1,lpsh1,1.0,60,81/82,68/69,87,86,45,83,51,86,43
lpsnh0,lpsnh0,1.0,65,66,67,78,80,25,89,59,95,5
lpsnh1,lpsnh1,1.0,1,1,1,27,27,18,31,20,39/40,16/12
lpsnh2,lpsnh2,1.0,1,43,42/44,47,47,27,47,40,50,27
lpsnh3,lpsnh3,1.0,1,21,16,22/27,22,9,22,10,22,9
lpsnh4,lpsnh4,1.0,1,1,19,28,37,12,39,16,42,9
lpsnh5,lpsnh5,1.0,35,49/47,45,57,50/51,17,50,22,55,12
lpsnh6,lpsnh6,1.0,34,46,42/44,68,63,13,58,23/24,62,4/14
lpsnh7,lpsnh7,1.0,52,55,50,67,65,41,59,49,64,40
lpsnh8,lpsnh8,1.0,1,15,15,1,1/18,6,1,9/10,19,6
lpsnh9,lpsnh9,1.0,13,35,25,59,71,1/5,68,9,59,1
lpsnh10,lpsnh10,1.0,14,15,17,44,25/26,1/3,22/23,11,41,4
lpsnh11,lpsnh11,1.0,25,1,1,47,40/30,17,39,19,30,15
lpsnh12,lpsnh12,1.0,133,133,143,152,154,7/10,154,124,154,7
lpsnh13,lpsnh13,1.0,1,17,39,63,58,14,51,2,61,14
lpmh0,lpmh0,1.0,1,9,26,0,53,3,54,5,117,4
lpmh1,lpmh1,1.0,130,139,137,194,0/173,1,168,127,193,102
lpmnh0,lpmnh0,1.0,1,27,34,80/81,74,20,71,26,79,17/22
lpmnh1,lpmnh1,1.0,47,55,50,96,80/77,12,70/72,39,85/87,12
lpmnh2,lpmnh2,1.0,45,50,53/55,132,113,18,108,34,130,21
lpmnh3,lpmnh3,1.0,89,105,102/104,169,109,58,109,86,163,58
lpmnh4,lpmnh4,1.0,77/78,91,81,94/110,99,39,99/100,69,108,34
lpmnh5,lpmnh5,1.0,1,1,1,136,92,54,89,79,133,52
lpmnh6,lpmnh6,1.0,98,83,102,147/148,106,78,129/126,80,144,73
lpmnh7,lpmnh7,1.0,33/34/31,36,38,204,182,6,183,14,195,11/12
lpmnh8,lpmnh8,1.0,86,90,88,145,132,73,124,77,138/140,38
lpmnh9,lpmnh9,1.0,32,40,37,56,78,13,74,19/21,71,14
lpmnh10,lpmnh10,1.0,34,141,136,251/252,148,28,146,33,163/164,26
lpmnh11,lpmnh11,1.0,29,47,32,81,61,26,57,28,80/79,25
lpmnh12,lpmnh12,1.0,32,58,42,84,71,20,77,30/31,80,20
lpmnh13,lpmnh13,1.0,1,50,39,111,97/95,24,91,35,106,13
lphh0,lphh0,1.0,44,0,0,101,66,30,0,39/40,77,32
lphh1,lphh1,1.0,111,0,115,241,195/200,95,193,107,229,95
lphnh0,lphnh0,1.0,1,132,124,134/167,162,49,151/152,73,166,16
lphnh1,lphnh1,1.0,38,36,48/47,111,86,30,104,6,110,27
