id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,31,42,31,47,6,0,52,0,46,51
mh1,mh1,50.0,15,23,12,28,1,12,0,12,25,68
mh2,mh2,50.0,26,37,27,6,1,6,47,0,41,6
mh3,mh3,50.0,7,11,6,18,1,20,0,6,6,19
mh4,mh4,50.0,6,42,6,50,1,0,63,8,0,61
mnh0,mnh0,50.0,16,33,17,38,3,5,49,25,34,46
mnh1,mnh1,50.0,20,33,28,15,5,11,51,17,36,15
mnh2,mnh2,50.0,22,36,27,49,1,55,54,34,40,50
mnh3,mnh3,50.0,10,1,14,24,1,1,56,11,19,41
mnh4,mnh4,50.0,9,16,11,37,3,4,4,12,16,33
mnh5,mnh5,50.0,4,27,10,51,1,1,66,25,1,54
mnh6,mnh6,50.0,12,10,16,10,1,7,58,46,54,57
mnh7,mnh7,50.0,16,70,24,77,1,82,8,63,76,81
mnh8,mnh8,50.0,23,60,26,69,1,13,13,53,54,73
mnh9,mnh9,50.0,89,101,96,109,1,70,70,97,102,109
mnh10,mnh10,50.0,25,18,18,15,3,11,31,18,18,28
mnh11,mnh11,50.0,5,25,10,34,1,1,44,12,13,36
mnh12,mnh12,50.0,37,60,51,108,3,1,119,56,63,116
mnh13,mnh13,50.0,27,26,30,44,5,16,52,41,26,45
mnh14,mnh14,50.0,28,94,69,100,14,27,27,73,76,27
lpsh0,lpsh0,1.0,17,0,18/14,0,1,7/41,7,23,34,0
lpsh1,lpsh1,1.0,20,38,0,68,1/4,5/79,77/78,14,38,41/73
lpsh2,lpsh2,1.0,0,0,0,0,1,0/1,0,7,49,61
lpsh3,lpsh3,1.0,7,0,20,0,1,3,3,43,0,49/56
lpsh4,lpsh4,1.0,0,0,15,48/49,2,1/50,1,17,38,0
lpsh5,lpsh5,1.0,20,7,33,52,0,6,57,0,48,55
lpsh6,lpsh6,1.0,10,23,16,1,1,33,1,19,24,30
lpsh7,lpsh7,1.0,22,38,7,64,4,0,0/65,0,7,59
lpsnh0,lpsnh0,1.0,12,95,37,115,3,10,123,10,106/107/109,10
lpsnh1,lpsnh1,1.0,18,33,22/23,39,3,12,48/49,18/24,26,42
lpsnh2,lpsnh2,1.0,22,52,27,89,2,11,11,31,86,94
lpsnh3,lpsnh3,1.0,16/14,85,73,154,11,1,163,81/82,93,161
lpsnh4,lpsnh4,1.0,5,20/22,7,29,1/2,1,1,5,23,27
lpsnh5,lpsnh5,1.0,17,64,27,85,1,7/111,110,52,14,97
lpsnh6,lpsnh6,1.0,9,34,16,1,5,1,90/92,23,37,1
lpsnh7,lpsnh7,1.0,3,77/78,3,110,1,3,3,3,94,114
lpsnh8,lpsnh8,1.0,34,54,39,72/74,1/2,1,1/75,42,47,68
lpsnh9,lpsnh9,1.0,30,60,22,75,1/2/3,81/22,79,34,68,77
lpsnh10,lpsnh10,1.0,22,43/44,35/37,62,11,20,71,23,22,65
lpsnh11,lpsnh11,1.0,19,29,22,36,2,6,14,14,31,33
lpsnh12,lpsnh12,1.0,19,68,27,103/105,1,5,5,7,70,124/125
lpsnh13,lpsnh13,1.0,4,21,15,39,1,4,4,18,28,44
lpsnh14,lpsnh14,1.0,13,13,22,39,2,9,48,13,32,45/47
lpsnh15,lpsnh15,1.0,27,144,61,9,1,9,158,63,145,153
lpsnh16,lpsnh16,1.0,43,88,30,27,4,27,27,30,94,95
lpsnh17,lpsnh17,1.0,14,35,32,74,1,81,78,33/34,68,77
lpsnh18,lpsnh18,1.0,21,53,45,62,2,14,15,15,56,67
lpsnh19,lpsnh19,1.0,3,20,11,29/30,1,1/39,3,3/12/13,22,36
lpsnh20,lpsnh20,1.0,16,32/30,22,82,1,1,10,19/24,34,37
lpsnh21,lpsnh21,1.0,1,27,15,31,1,1,41,5,5/28,1
lpsnh22,lpsnh22,1.0,24,49,29,52,10,11,66/67,11,51,52
lpsnh23,lpsnh23,1.0,17,105,48,167,1,10/12,10,49,10,10
lpsnh24,lpsnh24,1.0,6,21,6,39,1,6,47,6,29,46
lpsnh25,lpsnh25,1.0,17/20,28,22,48,1,12,57,26,33,54
lpsnh26,lpsnh26,1.0,14,23,21,28,1,9,9,13,25,37
lpsnh27,lpsnh27,1.0,19,72,21/14,96,8,109,106,46/47,77,102
lpsnh28,lpsnh28,1.0,8,24,18,30,1/2,3,5,20/21/22,5,33
lpsnh29,lpsnh29,1.0,20,108,65/66,152,3,9/12,13,16,17,158
lpsnh30,lpsnh30,1.0,56,63,57/58,84,1,53,91,60,64,53/90
lpsnh31,lpsnh31,1.0,13,136,99,147,1,1,162,12,138/142/143,152
lpsnh32,lpsnh32,1.0,85,103,90,121,61,62,137,91,62,106
lpsnh33,lpsnh33,1.0,35/36,70,44/45,85,7,18,95,37,79,88
lpsnh34,lpsnh34,1.0,37,100,78,145,6/9,19,202/203,90/94,110/111,197
lpsnh35,lpsnh35,1.0,24,118,96,135,8,154,151,103,132/133/134,139
lpsnh36,lpsnh36,1.0,14,58,37,91,1,14,95,39/14,75,14
lpsnh37,lpsnh37,1.0,5,28,13,1/35,1,1,41,23,33,1
lpsnh38,lpsnh38,1.0,4,19,2,31,1,1/2,51,15,22,39
lpsnh39,lpsnh39,1.0,17,112,4,127,1,2,2,34,115,122
lpsnh40,lpsnh40,1.0,11,40,16/17,57,3,8,10,27,49,61
lpsnh41,lpsnh41,1.0,8,31,21,42/45,1,3/5,52/53,3,34,39
lpsnh42,lpsnh42,1.0,15,35,19/20/21/22,46,2,1,50/51,30,38,48
lpsnh43,lpsnh43,1.0,20,35,25,101,8,17,104,29,36,39
lpsnh44,lpsnh44,1.0,33/34,86/90,58,101,3,11,109,61,12,107
lpsnh45,lpsnh45,1.0,66/67,145/147,134,156,1/2,59,158,137/139,150,59
lpsnh46,lpsnh46,1.0,64,79,67,134,7,19,22,75,133,22
lpsnh47,lpsnh47,1.0,13/14,23,13,54,5,59/61,57,13,27/13,33
lpsnh48,lpsnh48,1.0,9,74,19,91,3,4,95,4/21,82,88
lpsnh49,lpsnh49,1.0,81,33,88,101,7,13/14,117,91,96,105
lpsnh50,lpsnh50,1.0,4,43,12,52,1,1/57,1,15,1,55
lpsnh51,lpsnh51,1.0,1,13,6,75,1/2,1,97,11,69,91
lpsnh52,lpsnh52,1.0,5,50,7,59,4,1,1,9/10,52/54,65
lpsnh53,lpsnh53,1.0,8,87,78,96/90,1,1,108/110,84,1,106
lpsnh54,lpsnh54,1.0,10,18,10,27,7,1/30/31,1,16,21,28
lpsnh55,lpsnh55,1.0,11,10,10,30,2,8,50,16,10,40/41
lpsnh56,lpsnh56,1.0,30,67,45,108,2,11,122/124/125,56,71,99
lpsnh57,lpsnh57,1.0,33,55,43,59,10,1,64,50,58,63
lpmh0,lpmh0,1.0,123,143,0/134,0,0,13,13,140,13,162
lpmh1,lpmh1,1.0,34,0,0,81,0,5,26,0,55,0
lpmh2,lpmh2,1.0,20,30,27,33,1,2,40,29,19,37
lpmh3,lpmh3,1.0,33,0,47,0/94,14,29,103,53,0,96
lpmh4,lpmh4,1.0,30/31,58,44,72,1,23,86,49,65,0
lpmh5,lpmh5,1.0,26,153,123,167,0,178,174,129/130,166,171
