id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,1,1,67,0,14,28,85,18,3/20,51
lpsh1,lpsh1,1.0,1,1,68,48/58,9,51,81,33/36,0,57
lpsh2,lpsh2,1.0,0,0,27,23,13,23,0,0,16,23
lpsh3,lpsh3,1.0,1,1,34,34,14,34/38,54,32,8,34
lpsnh0,lpsnh0,1.0,1,3,3,9,3,3,3,6,7,3
lpsnh1,lpsnh1,1.0,1,1,22,15,4,18,23,6,4,21
lpsnh2,lpsnh2,1.0,1,2,52,20,9/10,24,58,9,16/12/15,45
lpsnh3,lpsnh3,1.0,1,1,1,32/37,1,34,39,18,29,33
lpsnh4,lpsnh4,1.0,1,2/3,39,16/2,5,29,102,12,14,31
lpsnh5,lpsnh5,1.0,1,5/12,38,24/12,14,20,46,15,17,22/23
lpsnh6,lpsnh6,1.0,1,1,26,8,4,8,32,5,6/7,12
lpsnh7,lpsnh7,1.0,1,2,11,16,5,36,39,5/8,5,16
lpsnh8,lpsnh8,1.0,1,1,14,17,8,20,37,11,6,22/23/24
lpsnh9,lpsnh9,1.0,1,1/4,1,1,7,1,36,11,12/14/15,20
lpsnh10,lpsnh10,1.0,1,1,57,2,25,42,61,26,38,2
lpsnh11,lpsnh11,1.0,1,1,45,22,1,32,46,1,9,34/22
lpsnh12,lpsnh12,1.0,1,1,30,36,21,40,112,21,21,95
lpsnh13,lpsnh13,1.0,1,1,19,5,1,12/14,31,1,2/3,8
lpsnh14,lpsnh14,1.0,1,1,344,339,330,334,1/348,333,326,334
lpsnh15,lpsnh15,1.0,1,1,47,18,6,26,65,15,3/4,39
lpsnh16,lpsnh16,1.0,1,1,1,1,2,15,44,7,2,1
lpsnh17,lpsnh17,1.0,1,4/5,32,26,11,21,40,15,4,25
lpsnh18,lpsnh18,1.0,1,52,47,32,11/12,41,50,10,27,32
lpsnh19,lpsnh19,1.0,1,2,32,23,13,27/28,37/38,15,8,23/30
lpsnh20,lpsnh20,1.0,1,1,1,1,7,23,29,15,5,25
lpsnh21,lpsnh21,1.0,1,2,27,17,9,17,2,11,13,17
lpsnh22,lpsnh22,1.0,1,8,57,54,11,42,61,23,32,52
lpsnh23,lpsnh23,1.0,1,1,38,38,21,65/55,71,33,37,68
lpsnh24,lpsnh24,1.0,1,2,43,13,16/18,26,2,22/24,25,28/13
lpsnh25,lpsnh25,1.0,1,1,62,19,7,21,95,15,7,48
lpsnh26,lpsnh26,1.0,1,2,61,58,2/5,58,69/71,7,2,58
lpsnh27,lpsnh27,1.0,1,1,29,20,6,23,1,6,11,24
lpsnh28,lpsnh28,1.0,1,1,1/28,16,3,19/20,30,3,8,26
lpmh0,lpmh0,1.0,1,4,56,26,13,26,60,15,21,30
lpmh1,lpmh1,1.0,1,2,0/54,41,22,42,66,26,36,47
lpmh2,lpmh2,1.0,1,0,22,31,0,25,84,8,0,27
lpmh3,lpmh3,1.0,1,5,0/59,57,15,44,0,22,30,53
lpmh4,lpmh4,1.0,0,0,65,51,0/14,55,109,16/15,18/20,56
lpmnh0,lpmnh0,1.0,1,5,6,50,15,51,126,18,47,117
lpmnh1,lpmnh1,1.0,1,6,99,27,14,73,108,23,6,93/94
lpmnh2,lpmnh2,1.0,1,1,57,27,1,27,80,6/7,13,40
lpmnh3,lpmnh3,1.0,1,3,31,28,12,25,35,15,3/20/21,25
lpmnh4,lpmnh4,1.0,1,2,76,71/72,13,64/62,80/82,33,46,70
lpmnh5,lpmnh5,1.0,1,3,75,64/65,12,56,80,32/30,35,62
lpmnh6,lpmnh6,1.0,1,20,97,54,32,65,103,35,49,77
lpmnh7,lpmnh7,1.0,1,7,37,26,13,26,55,22,25/12,26
lpmnh8,lpmnh8,1.0,1,1/3,60,48,9,51,65,45/46,7,49
lpmnh9,lpmnh9,1.0,1,5,72,52/5,26,37,118,30,35,49
lpmnh10,lpmnh10,1.0,1,3,61,37,17,37/39,68,17,27,59
lpmnh11,lpmnh11,1.0,1,11,92,77,25/29,47,113,40,42,74
lpmnh12,lpmnh12,1.0,1,2,105,79,21,78,106,59,64,98
lpmnh13,lpmnh13,1.0,1,1,74,2,27,45,79,30,39,48
lpmnh14,lpmnh14,1.0,1/170,7,162,161/99,15,109,169,19/21,94,159
lpmnh15,lpmnh15,1.0,1,2,2,77,10,78,112/109,27,43,81
lpmnh16,lpmnh16,1.0,1,65/9/10,60,54,16,50,64,19,14,53
lpmnh17,lpmnh17,1.0,1,1,1,71,11,79,160/1,26,58,155
lpmnh18,lpmnh18,1.0,1,80/3,3,46,13,52,79,23,36,60
lpmnh19,lpmnh19,1.0,1,5,133,55/123,22,71,194/195,23,42,122
lpmnh20,lpmnh20,1.0,1,1,183,65,20/21,71,206,54,61,173/174
lpmnh21,lpmnh21,1.0,1,3,4,41,18,58,81,34,35,65
lpmnh22,lpmnh22,1.0,1,1,128/127,124,59,118,132,68,73,123
lpmnh23,lpmnh23,1.0,1,1,162,41,18,49,3/163,18,33,148
lpmnh24,lpmnh24,1.0,1,1,121,97,26,115,144,35,79,118
lpmnh25,lpmnh25,1.0,1,13/14,56,40,24,31,59,22,22,38
lpmnh26,lpmnh26,1.0,1,3,73,63,16,34,90,30,33,50
lpmnh27,lpmnh27,1.0,1,4,4,83,8,87,93,72,4/74,91
lpmnh28,lpmnh28,1.0,1,5,5,30,9,25,35,12,18,29
lphh0,lphh0,1.0,1,0,164,110,49,0,185,83,45,107
lphh1,lphh1,1.0,1,20,0,80,32,133,179,38,68,144
lphh2,lphh2,1.0,0,5,86,0,27,0/67/68,98,34,45/46,80
lphh3,lphh3,1.0,1,18,122,0,26,80,211,30,0/42,91
lphnh0,lphnh0,1.0,1,16/17,215,202,115,186,303,129,153,197
lphnh1,lphnh1,1.0,1,10,245,206,36/29,180/181,403,62,107/108,202
lphnh2,lphnh2,1.0,1,245,236,231,15,178,242/243/244,28,47,226/228/229
lphnh3,lphnh3,1.0,1,1/955,950,845,323,878,1,325,380,943
lphnh4,lphnh4,1.0,1,1/291,259/260,225,157,245,287,184,193,246
lphnh5,lphnh5,1.0,1,5,275,134,30,260,311/314/315,60/63,76,267
lphnh6,lphnh6,1.0,1,9,151,145,47,125,193,66,81,143
lphnh7,lphnh7,1.0,1,2,100,174,6/10,192/191,199,21,34,174
lphnh8,lphnh8,1.0,1,2,160,156,66,135/136,206,68,73,155
lphnh9,lphnh9,1.0,1,3,217,108,10,166,223,15,54,204
lphnh10,lphnh10,1.0,1,1/347,148,250,11,220,345/346,36,139/140,246
lphnh11,lphnh11,1.0,1,1,122,113,29,113,284,31,79,116
lphnh12,lphnh12,1.0,1,6/523,150,101,53,114/118,522,59/60,94,121
lphnh13,lphnh13,1.0,1,7,171,108,32,154/155,177,39,40,167
lphnh14,lphnh14,1.0,1,194/11,147/152,97,42,111,193,46,65/66/67,118
lphnh15,lphnh15,1.0,1,3,4,188,15,175,210,27,36,186
lphnh16,lphnh16,1.0,1,26,178,160,67,138,26,82,46,155
lphnh17,lphnh17,1.0,1,8,253,204,67,181,271,68,96,192/195
lphnh18,lphnh18,1.0,1,1,172,149,62,137,224,91,94,147/142
lphnh19,lphnh19,1.0,1,1,330,305,96,320,393,204,235,323/324
lphnh20,lphnh20,1.0,1,11,238,222,129,202,376,156,170,221
lphnh21,lphnh21,1.0,1,2,244,158,21,215,255,32/28,54,236
lphnh22,lphnh22,1.0,1,2/4,152,148,76,135,162,78,99,145/146
lphnh23,lphnh23,1.0,1,26,56,199,45,226,259,43,48,229/234
lphnh24,lphnh24,1.0,1,4,113,4,67/68,88,145,67,75,95
lphnh25,lphnh25,1.0,1,1,159,153,28,110,271,61,63,112
lphnh26,lphnh26,1.0,1,3,600,593,33,563,653,67,15,590
lphnh27,lphnh27,1.0,1,1,113/115,86,15,94,130/126,18,59/61,108/111
lphnh28,lphnh28,1.0,1,2,137,53,24/25,92,174,18,30/15,132/134
lnpsh0,lnpsh0,1.0,1,2,58,30,8,33,2,9,2,0
lnpsh1,lnpsh1,1.0,1,4,30,27,13,29,4,18,19,27
lnpsh2,lnpsh2,1.0,0,0,3,23,3,27,52,13,3,24
lnpsh3,lnpsh3,1.0,1,1,5,10,1,15,18,1,1,10
lnpsh4,lnpsh4,1.0,1,1,1,1,1,1,95,62,1,1
lnpsh5,lnpsh5,1.0,1,1,27,1,6,0,0,0,16,26
lnpsh6,lnpsh6,1.0,0,0,44,0,6,32,61,12,27,41
lnpsh7,lnpsh7,1.0,1,1,10,12,7,12,20,0,2,12
lnpsnh0,lnpsnh0,1.0,1,4,12,26,6,19,33,6,6,22
lnpsnh1,lnpsnh1,1.0,1,11,13,33,20,40,46,24,27,34
lnpsnh2,lnpsnh2,1.0,1,4,32,22,10,28,37,13,16,29
lnpsnh3,lnpsnh3,1.0,1,1,51,44,9,47,84,35,39,50
lnpsnh4,lnpsnh4,1.0,1,5,30,7,17,7,34,21,26,28
lnpsnh5,lnpsnh5,1.0,1,2,37,2,13,22,51,13,10,26
lnpsnh6,lnpsnh6,1.0,1,1,26,26,3,26,62,21,23,26
lnpsnh7,lnpsnh7,1.0,1,1,41,33,26,33,48,32,9,37
lnpsnh8,lnpsnh8,1.0,1,4,14,14,4,33,4,10,4,36
lnpsnh9,lnpsnh9,1.0,1,1,79,73,36,67,88,36,39,70
lnpsnh10,lnpsnh10,1.0,1,1,39,35,4,29,41,11,22,34
lnpsnh11,lnpsnh11,1.0,1,1,49,2,3,40,66,18,23,2
lnpsnh12,lnpsnh12,1.0,1,5,5,37,11,37,43,24,27,37
lnpsnh13,lnpsnh13,1.0,1,2,82,2,11,41,85,12,19,42
lnpsnh14,lnpsnh14,1.0,1,1,26,11,4,11,31,5,9,22
lnpsnh15,lnpsnh15,1.0,1,4,47,4,6,4,4,6,15,44
lnpsnh16,lnpsnh16,1.0,1,1,31,30,10,24,37,16,7,27
lnpsnh17,lnpsnh17,1.0,1,2,16,18,13,18,60,13,15,18
lnpsnh18,lnpsnh18,1.0,1,2,54,51,6,48,56,35,38,41
lnpsnh19,lnpsnh19,1.0,1,1,16,10,5,9,34,7,5,9
lnpsnh20,lnpsnh20,1.0,1,3,3,42,7,45,78,19,22,48
lnpsnh21,lnpsnh21,1.0,1,1,52,42,16,45,64,40,13,51
lnpsnh22,lnpsnh22,1.0,1,1,29,3,3,24,39,7,15,20
lnpsnh23,lnpsnh23,1.0,1,3,32,26,15,26,41,19,22,26
lnpsnh24,lnpsnh24,1.0,1,1,26,15,10,17,33,11,12,19
lnpsnh25,lnpsnh25,1.0,1,4,106,6,95,97,143,95,10,103
lnpsnh26,lnpsnh26,1.0,1,3,22,7,7,7,3,17,7,20
lnpsnh27,lnpsnh27,1.0,1,1,54,54,35,60,74,51,53,60
lnpsnh28,lnpsnh28,1.0,1,1,43,40,8,35,48,23,29,39
lnpsnh29,lnpsnh29,1.0,1,6,108,99,51,101,135,41,60,107
lnpsnh30,lnpsnh30,1.0,1,1,33,15,8,28,39,12,8,30
lnpsnh31,lnpsnh31,1.0,1,5,41,32,25,32,54,28,29,36
lnpsnh32,lnpsnh32,1.0,1,4,88,20,13,80,91,19,4,87
lnpsnh33,lnpsnh33,1.0,1,3,25,25,16,27,49,17,22,41
lnpsnh34,lnpsnh34,1.0,1,1,35,16,8,18,36,8,10,30
lnpsnh35,lnpsnh35,1.0,1,1,19,27,15,36,76,16,14,50
lnpsnh36,lnpsnh36,1.0,1,3,24,24,14,28,32,20,21,25
lnpsnh37,lnpsnh37,1.0,1,1,33,12,10,22,46,11,6,28
lnpsnh38,lnpsnh38,1.0,1,1,42,28,11,28,61,13,2,41
lnpsnh39,lnpsnh39,1.0,1,3,46,34,3,22,72,14,16,33
lnpsnh40,lnpsnh40,1.0,1,1,1,1,23,36,79,31,8,66
lnpsnh41,lnpsnh41,1.0,1,4,27,17,7,17,49,10,12,22
lnpsnh42,lnpsnh42,1.0,1,2,24,2,8,2,27,8,12,18
lnpsnh43,lnpsnh43,1.0,1,1,7,50,11,55,68,41,43,58
lnpsnh44,lnpsnh44,1.0,1,9,18,20,9,21,98,14,15,26
lnpsnh45,lnpsnh45,1.0,1,1,32,1,11,24,37,13,15,30
lnpsnh46,lnpsnh46,1.0,1,2,4,32,12,36,52,29,30,35
lnpsnh47,lnpsnh47,1.0,1,1,1,22,13,26,1,18,6,22
lnpsnh48,lnpsnh48,1.0,1,1,35,4,9,29,1,20,4,28
lnpsnh49,lnpsnh49,1.0,1,2,2,2,11,2,65,37,38,39
lnpsnh50,lnpsnh50,1.0,1,1,18,12,2,14,1,2,9,12
lnpsnh51,lnpsnh51,1.0,1,9,51,49,17,29,55,17,24,48
lnpsnh52,lnpsnh52,1.0,1,1,1,1,12,54,69,36,12,62
lnpsnh53,lnpsnh53,1.0,1,1,1,47,30,47,53,38,44,50
