id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,2/12,2,1,2,2,2/11,2/11,2,2,13
lpsh1,lpsh1,1.0,1,1,0/9,1/3,1,1,1/8,1,1/2,1
lpsh2,lpsh2,1.0,1,3,1,1,1,1,1,1,1,0
lpsh3,lpsh3,1.0,4,2,0,0,0,0/4,6,0/4,1,4
lpsh4,lpsh4,1.0,3,1,1,1,1,0,1/4,1,1,1
lpsh5,lpsh5,1.0,1,1,1,1,1,1,1,8,1,5/6
lpsh6,lpsh6,1.0,5,0,1,1,1,5,5,5,0,5
lpsh7,lpsh7,1.0,0/8,2,1,1/10,4,0/1/5,5/9,5,2,5
lpsh8,lpsh8,1.0,3,0,0,0,0,4,3,3,0,3
lpsh9,lpsh9,1.0,5,0,1,1,1/2,1,1,1,0,1
lpsnh0,lpsnh0,1.0,2,2,1,2,5/6,2,2,2,2,2
lpsnh1,lpsnh1,1.0,1/2,1,1,1,1,1,1,1,1,1
lpsnh2,lpsnh2,1.0,6,2,1,2,1,2/4,2,2,2,2
lpsnh3,lpsnh3,1.0,2,3,1,2,3/4,2,7,2,3,2
lpsnh4,lpsnh4,1.0,10,2,1,6,2,7,6,6,2,6
lpsnh5,lpsnh5,1.0,1,5,1,1,1,8,1,1,1,1
lpsnh6,lpsnh6,1.0,5/6,2,1,1,1/4,1,1,1,1,9
lpsnh7,lpsnh7,1.0,1,2,1,1,1/6,1,1,1,2,1
lpsnh8,lpsnh8,1.0,8,3,1,1,5,1,1,1,1/3,1/9
lpsnh9,lpsnh9,1.0,1/5/6,1,1,1,1/2,1,1,1/7,1,1
lpsnh10,lpsnh10,1.0,5,1,1,1,1,1,1/11,1,1,8
lpsnh11,lpsnh11,1.0,4,3,1,3,3,3/4,3/4,3/4/5,3,4
lpsnh12,lpsnh12,1.0,1/3,4/5/6,1,3,1,1/3,1/3,1/3,4,3
lpsnh13,lpsnh13,1.0,1,3,1/10,9,1/7,1,1,1,3,1
lpsnh14,lpsnh14,1.0,1,1,1,1,1,3,1,1,1,1
lpsnh15,lpsnh15,1.0,5,1,1,1,1,1,1,5,2,5
lpsnh16,lpsnh16,1.0,6,1,1,1,1,3,3,3,2,3
lpsnh17,lpsnh17,1.0,1,1,1,1,1/3,1,1,1,1,1
lpsnh18,lpsnh18,1.0,11,1/3,1,1,4,10,11,11/12,2,12
lpsnh19,lpsnh19,1.0,5,2,1,1,1/3,4,5,1/5,1,5
lpsnh20,lpsnh20,1.0,3,4,1,3,3/5/6,3,3,3,4,3
lpsnh21,lpsnh21,1.0,1,1,1,1,1,1/4/5,4,1,2,1
lpsnh22,lpsnh22,1.0,8,2/3,1,1/2,4,5,2,2,2,2
lpsnh23,lpsnh23,1.0,4/8,1,1,1,3,4,5,4,1/2,9/10
lpsnh24,lpsnh24,1.0,7/12/13,10,1,7,11,7,7,7,9,7
lpsnh25,lpsnh25,1.0,4,2,1,1,1,1/4,1/3/4,1/3/4/5,2,1/4
lpsnh26,lpsnh26,1.0,5,1,1,1,1,4,1,5/6,1/2,5
lpsnh27,lpsnh27,1.0,1,1,1,1,2,1,1,1/8,1,7
lpsnh28,lpsnh28,1.0,1,1,1,1,1,1,1,1/2,1,3
lpsnh29,lpsnh29,1.0,1,3,1,1,1,1,1/5,1,1,1
lpsnh30,lpsnh30,1.0,1,2,1,1,1,3,1,1,2,1
lpsnh31,lpsnh31,1.0,5/6,2,1,1,1/4,1,1,1,2/3,1
lpsnh32,lpsnh32,1.0,1,1,1,1,3,1,1,1,1,1
lpsnh33,lpsnh33,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh34,lpsnh34,1.0,1,1/2,1,1,1,1,1,1,1,1
lpsnh35,lpsnh35,1.0,7/8,4,1,1,1,5,1,1,2/3,1
lpsnh36,lpsnh36,1.0,1,1,1,1,2/3,1,1,1,1,1
lpsnh37,lpsnh37,1.0,1,7,1,1,1,8,1/11,1/10,1/2,1
lpsnh38,lpsnh38,1.0,1,3,9,1,1/4,1/5,1,1,1,6
lpsnh39,lpsnh39,1.0,2,2,1,2,2,2,2,2/6,2,5
lpsnh40,lpsnh40,1.0,2,5,1,2,2,2,2,2,4,2
lpsnh41,lpsnh41,1.0,6,4,1,1,1,1/5,1,1,3,1
lpsnh42,lpsnh42,1.0,7,1,1,1/7,4/5,7,7,7,1,7
lpsnh43,lpsnh43,1.0,1,1,1/4,1,1,1,1,1/3,1,1
lpsnh44,lpsnh44,1.0,1,2,1,1,1,1,1,1,1,5
lpsnh45,lpsnh45,1.0,1,2,1,1,1,1,8,1,2,1/6
lpsnh46,lpsnh46,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh47,lpsnh47,1.0,1,1,1,1,1,2,1,1,1,1
lpsnh48,lpsnh48,1.0,1,5,1,1/9,1,1,1,1,5/6,1/8
lpsnh49,lpsnh49,1.0,1/4,1,1,1,1,1/3,1,1,1,5
lpsnh50,lpsnh50,1.0,10,1,1,1,3,1,1,1,2,1
lpsnh51,lpsnh51,1.0,1,3,1,1,1,1/4,1,1/5,1,5/6/7
lpsnh52,lpsnh52,1.0,1,3,1,1,1/4/6,1,8,1,2,1
lpsnh53,lpsnh53,1.0,1,1,1,1,2,1,7,1,1,5/6
lpsnh54,lpsnh54,1.0,10,6/7,1,2/3,3,2/3,2/11,2,5/6,2/3
lpsnh55,lpsnh55,1.0,1,1,1,1,1,1,1,9,1,3
lpsnh56,lpsnh56,1.0,11,6/7,1,1,1,11,13,11,8,12
lpsnh57,lpsnh57,1.0,1/5,1,1,1,1,1,1,1,1,1
lpsnh58,lpsnh58,1.0,1,1,1,1/2,1,1,7,1,1,6
lpsnh59,lpsnh59,1.0,1,2,1,1,3,1,1,1,2,1
lpsnh60,lpsnh60,1.0,2,1,1,1,1,3,2,2,1,2
lpsnh61,lpsnh61,1.0,1,3,1/5,1,1,1,1,1,1,1
lpsnh62,lpsnh62,1.0,10,3,1,1,1/7,1,1,10,3,10
lpsnh63,lpsnh63,1.0,5,3,1,1,1,5,5/7,5,3,5/6
lpsnh64,lpsnh64,1.0,5,1,1,1/2,1/2/3,1,1,1,1,7
lpsnh65,lpsnh65,1.0,5,1,1,1,3,1,1,1,1,1
lpsnh66,lpsnh66,1.0,1,3,1,1,1,1,1,1,3,1
lpsnh67,lpsnh67,1.0,9,1,1,1,6,8,1,8,1/5,8
lpsnh68,lpsnh68,1.0,7,5,1,10,2,6,6/7,6/7,2,9
lpsnh69,lpsnh69,1.0,1,1,1,1,1,1,1,6,1,3/4
lpmh0,lpmh0,1.0,18,8,1,1,0,1,1,1,1,19
lpmh1,lpmh1,1.0,19,18,1,1,1,19,19,19,9/10,23
lpmh2,lpmh2,1.0,0,0,1,1/10,2,0/4,0/1,1,2,7
lpmh3,lpmh3,1.0,15,3,1,20,11,14/15,15,14/15,4,19
lpmh4,lpmh4,1.0,5,0,1,5,2,0/5/6,8,7,0,5
lpmh5,lpmh5,1.0,9,3,1,1,1,1,1,13,0,1
lpmh6,lpmh6,1.0,0,5,1,6,0,6,6,6,4,10
lpmh7,lpmh7,1.0,6,4,1,1,1,1,1,12,0,1
lpmh8,lpmh8,1.0,3,10,1,3,3,3,3,3,8,3
lpmh9,lpmh9,1.0,7,0,1,0,1,7,11,7,0,7
lpmnh0,lpmnh0,1.0,1,5,1,1,1,1,8,1,2,1
