id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,0,1,4,14,10,14,27,12,6,14
mh1,mh1,50.0,1,1,16,1,3,6,20,3,3,9
mh2,mh2,50.0,0,1,5,5,5,5,21,7,5,11
mh3,mh3,50.0,1,2,2,11,0,2,15,0,5,2
mh4,mh4,50.0,1,1,0,9,3,9,1,6,3,13
mnh0,mnh0,50.0,1,1,4,10,4,10,30,4,8,10
mnh1,mnh1,50.0,1,1,1,8,5,8,1,1,6,11
mnh2,mnh2,50.0,1,25,16,13,9,13,24,9,10,13
mnh3,mnh3,50.0,1,1,1,10,1,15,1,5,7,23
mnh4,mnh4,50.0,1,4,16,4,10,4,17,12,5,4
mnh5,mnh5,50.0,1,1,29,13,1,25,46,3,4,27
mnh6,mnh6,50.0,1,3,17,5,7,11,50,5,8,11
mnh7,mnh7,50.0,1,1,1,6,1,7,19,3,5,6
mnh8,mnh8,50.0,1,2,3,3,5,8,19,6,7,15
mnh9,mnh9,50.0,1,1,29,28,11,25,35,11,10,26
mnh10,mnh10,50.0,1,1,11,15,9,17,1,9,9,15
mnh11,mnh11,50.0,1,3,3,12,7,12,35,7,9,15
mnh12,mnh12,50.0,1,1,9,61,5,61,1,5,5,66
mnh13,mnh13,50.0,1,10,21,18,13,18,10,13,17,18
mnh14,mnh14,50.0,1,1,1,39,1,39,1,6,33,43
lpsh0,lpsh0,1.0,1,1,0,14,3,0,0/37,6,1,0/13
lpsh1,lpsh1,1.0,1,1,41,27,0,32,44,15,20,30
lpsh2,lpsh2,1.0,1,2,4,0,4,0,15,4,0,0
lpsh3,lpsh3,1.0,1,1,4,4,12,4,29,14,7,4
lpsh4,lpsh4,1.0,1,1,1,1,1,1,1/5,1,1,1
lpsh5,lpsh5,1.0,1,1,9,8,3,8,1,0/6,3,8
lpsh6,lpsh6,1.0,1,1,1,1,0/3,1,0,4,0,1
lpsh7,lpsh7,1.0,1,2,23/10,9,2,11,24/25,2,7,0
lpsnh0,lpsnh0,1.0,1,1,20,1,1/4,15,59,8,10/11,15
lpsnh1,lpsnh1,1.0,1,5,32,5,10,5,37,14,15,17/18
lpsnh2,lpsnh2,1.0,1,1,10,1,1,9,16/13,5,8,9
lpsnh3,lpsnh3,1.0,1,1,17,10,5,16,18,7,5,10
lpsnh4,lpsnh4,1.0,1,1,1,1,9,1/18,24,13,3,1
lpsnh5,lpsnh5,1.0,1,3,3,3/25,4,3,34,14,4,23
lpsnh6,lpsnh6,1.0,1,2,37/38,33/2,14,2,2,23/27,32,2/35
lpsnh7,lpsnh7,1.0,1,1,22,11,1,15,23/24,1,2/6,18
lpsnh8,lpsnh8,1.0,1,1,23,26,13,28,68,16,10,52
lpsnh9,lpsnh9,1.0,1,1/31,23,16/15,2,18,29,3/5,6/8,16
lpsnh10,lpsnh10,1.0,1,1,3,180/183,175,180,191,175,178,181
lpsnh11,lpsnh11,1.0,1,3,3,8,3,10,35,7,3,17/19
lpsnh12,lpsnh12,1.0,1,1/2,1,1,1,1,24,1,1,5
lpsnh13,lpsnh13,1.0,1,1,1,7,1,7/9,19,1,1,7
lpsnh14,lpsnh14,1.0,1,1,26,1,7,1,1,10,21,1
lpsnh15,lpsnh15,1.0,1,2,11/12,6/10,2,6/9,15,2,2,6
lpsnh16,lpsnh16,1.0,1,1,1,13,7,15,18,11,7,17
lpsnh17,lpsnh17,1.0,1,1,3,3,5,3,1,7,3,3
lpsnh18,lpsnh18,1.0,1,1,26,26,5,26,1,16/17/15,21,29
lpsnh19,lpsnh19,1.0,1,1/2,31,21,12,27,1,15,11,30
lpsnh20,lpsnh20,1.0,1,1,24,17,14,17,29,8,8,17/20
lpsnh21,lpsnh21,1.0,1,1,33/34,1,4,16,51,11,4,24/25/26
lpsnh22,lpsnh22,1.0,1,1,10,42,2,42,53,7,1,42
lpsnh23,lpsnh23,1.0,1,1,28,16,1,20/24,2/29,3/5,11,27
lpsnh24,lpsnh24,1.0,1,1,1,17/18/19/8,1,8,1,1,5,8
lpsnh25,lpsnh25,1.0,1,2,21,11,2,12/13,23,4,6,17
lpsnh26,lpsnh26,1.0,1,1,14,7/11,2,7,1,4/5,2,8
lpsnh27,lpsnh27,1.0,1,1,11,12,8,12/13,20,9,10,12
lpsnh28,lpsnh28,1.0,1,1,1,1/11/12,1,1/10,20,1,5,1
lpsnh29,lpsnh29,1.0,1,1,18,17,5,16,19/23,9,11,12
lpsnh30,lpsnh30,1.0,1,2/3,31,23,5,20,40,5/8/9,10,22
lpsnh31,lpsnh31,1.0,1,1/2,2/12,5,2,6,14,2,2,9
lpsnh32,lpsnh32,1.0,1,4/5,5,5,7,5,5,8,23,32
lpsnh33,lpsnh33,1.0,1,1,24/25,1,2,17,1,2,5,18/19
lpsnh34,lpsnh34,1.0,1,1,1,13,1,13,23,2,6,13
lpsnh35,lpsnh35,1.0,1,1,2,2/7,1,4,1,1,1,5
lpsnh36,lpsnh36,1.0,1,3,21,20,4/5,20,3,10,15,20
lpsnh37,lpsnh37,1.0,1,3,6,20,6,20,3,8,14,20
lpsnh38,lpsnh38,1.0,1,6,28,23,12,25,31,15,22,23
lpsnh39,lpsnh39,1.0,1,2,9,9,2,9,12,5,8,9
lpsnh40,lpsnh40,1.0,1,1,20,1,3,1,22/23,15,3,16
lpsnh41,lpsnh41,1.0,1,1,15,1,1,8,26/27,6,1,8/11
lpsnh42,lpsnh42,1.0,1,13,1,11,2/5,11,1,2,10,11
lpsnh43,lpsnh43,1.0,1,1,15,13,4/5,1,22,4,4,11
lpsnh44,lpsnh44,1.0,1,1,32,32,8,32,40,26,27/28,37
lpsnh45,lpsnh45,1.0,1,2,12,2,5,2,14,5,9,2
lpsnh46,lpsnh46,1.0,1,1,1,1,1,29,37,4,27,32
lpsnh47,lpsnh47,1.0,1,1,1,27,1,27,32,7,15,29
lpsnh48,lpsnh48,1.0,1,4,16/4,4,4,12,4,6,4,4
lpsnh49,lpsnh49,1.0,1,1,54,53/38/39,6,40,1,14/15,30,52
lpsnh50,lpsnh50,1.0,1,2,17,19,7,19,26,12,3,23
lpsnh51,lpsnh51,1.0,1,2,45,23,4/7,29,61,4/9,18,42
lpsnh52,lpsnh52,1.0,1,2,2,27,3,31,44,25,3,41
lpsnh53,lpsnh53,1.0,1,3/4,3,3,7,18,3,12/13,3,3
lpsnh54,lpsnh54,1.0,1,1,1,1,17,25,1,17,18,1
lpsnh55,lpsnh55,1.0,1,1,35,14,5,14,36/37,4,11,30
lpsnh56,lpsnh56,1.0,1,1,1,44,10,46,55,24,32,46
lpsnh57,lpsnh57,1.0,1,1/2,12,1,5,1,2/13,5,5,9
lpmh0,lpmh0,1.0,1,2,2,42,4,46,52,33/36,38,0
lpmh1,lpmh1,1.0,1,1,1,1,6,0,0,5,1/8,13
lpmh2,lpmh2,1.0,1,4,43/45,4,4,20,0,9,4,0
lpmh3,lpmh3,1.0,1,5,47,36,18,32/33,56,0/22,0,5
lpmh4,lpmh4,1.0,0,3,0,21/28,9,24/25,0,12,0,26
lpmh5,lpmh5,1.0,1,0,26/27,20/25,12,20,30,15,18,24
lpmh6,lpmh6,1.0,1,3,22,10,3,12,49,6,8,0
lpmh7,lpmh7,1.0,0,0,0/18,84/85,8/9,78,95,10,11,81/47
lpmh8,lpmh8,1.0,1,7,50,39,31,39,80,37,20,45
lpmh9,lpmh9,1.0,1,3,49,25,8,28,91,18,22,35
lpmnh0,lpmnh0,1.0,1,1,1,145,48,151,1,48,62,170
lpmnh1,lpmnh1,1.0,1,61,54,49,32,46,60,39,42,52/53
lpmnh2,lpmnh2,1.0,1/61,1,49/50,28,6,43,56,17,21,44
lpmnh3,lpmnh3,1.0,1,2,36,25,9,28,44,10,19/15,32/34
