id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,1,2/3,2,0/2,2,2,2,2,2,2
lpsh1,lpsh1,1.0,1,1,10,8,2,1,1,5,2,1
lpsh2,lpsh2,1.0,1,2,3,8,5,2/3,10/12,5,3,2
lpsh3,lpsh3,1.0,0,0,0,0/5,0,0,8,3/4,0,0
lpsnh0,lpsnh0,1.0,1,1,10,1/7,1,9,16,1,1,1
lpsnh1,lpsnh1,1.0,1,1,4,11,4/5,13,1,5,8,11
lpsnh2,lpsnh2,1.0,1,1,2,2,2,4,1,2,2,2
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,1,1,4,1
lpsnh4,lpsnh4,1.0,1,1,9,5,3,5,10,3/4,1,5/8
lpsnh5,lpsnh5,1.0,1,2,2/6,6,2,6,2,2,5,6
lpsnh6,lpsnh6,1.0,1,1,1,1,1,4,13/14,1,1,1
lpsnh7,lpsnh7,1.0,1,1,1,1,1,1,6,1,1,4
lpsnh8,lpsnh8,1.0,1,1,1,5,1,13,1,1,1,5
lpsnh9,lpsnh9,1.0,1,1,6,1,1,1,1,1,1,4/5
lpsnh10,lpsnh10,1.0,1,3,3,7/8,3,8,13,3/6,3,8
lpsnh11,lpsnh11,1.0,1,1,1,1,3,1,9,5,1,1
lpsnh12,lpsnh12,1.0,1,1,16/15,1,1/2,1/9,1,3,1/4/5,1
lpsnh13,lpsnh13,1.0,1,1,1,1,1/3,1/7,1,1/3,1/3/4/5,8
lpsnh14,lpsnh14,1.0,1,1,1,1/3,1,3,9,1,2,3
lpsnh15,lpsnh15,1.0,1,1,1,1,2,1/6,1,2,2,1
lpsnh16,lpsnh16,1.0,1,4,4,4,5,4/9,12,5/7,5,4
lpsnh17,lpsnh17,1.0,1,3,3,3,3/4,5,3,3,3,3
lpsnh18,lpsnh18,1.0,1,2,2,2,4/5/6,2,2,5,4,2
lpsnh19,lpsnh19,1.0,1,1,1,4,1,4/6/7,1,1,3,4
lpsnh20,lpsnh20,1.0,1,1,1,1,1,1/3,1,1,1,1
lpsnh21,lpsnh21,1.0,1,1,7/8/9,1,6,1,10,6,6,1
lpsnh22,lpsnh22,1.0,1,1,1,1/3,1,1,5,1,1,3
lpsnh23,lpsnh23,1.0,1,1,5,1,1,1,6,3,1,1
lpsnh24,lpsnh24,1.0,1,1,1,1,1,3,15,1,1,1
lpsnh25,lpsnh25,1.0,1,1,1,3,1,3,5,1,1/2,3
lpsnh26,lpsnh26,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh27,lpsnh27,1.0,1,1,1,1,3/4,8,9,3,1,1
lpsnh28,lpsnh28,1.0,1,1,10,6,1,7,3,1,2,8
lpmh0,lpmh0,1.0,0,3,3,3/7,5,7,10,5,0,7
lpmh1,lpmh1,1.0,1,1,1,1,1,1,1,1,6,1
lpmh2,lpmh2,1.0,1,1,1,1,1,16/15,17,8,0,15
lpmh3,lpmh3,1.0,1,1/2,2,9,0/4,9,16,3,6,15
lpmh4,lpmh4,1.0,1,2,4,5,3,5,15,3,3,7
lpmnh0,lpmnh0,1.0,1/13,1/2,1,10,1,10,1,5,1,12
lpmnh1,lpmnh1,1.0,1,1,1,1,1,1,1,1,1,2
lpmnh2,lpmnh2,1.0,1,1,1,6/7,3,8,1,3,3,7
lpmnh3,lpmnh3,1.0,1,1,1,1,1,1,1,1,6,1
lpmnh4,lpmnh4,1.0,1,1,1,1,3,6,11/14,4,1,1/7
lpmnh5,lpmnh5,1.0,1,1,13,1,4/9,1,14,9/10,4,12
lpmnh6,lpmnh6,1.0,1,1/2,4,4,9,4,16,10,12,4
lpmnh7,lpmnh7,1.0,1,1,1,1,23,1,28,24,1,27
lpmnh8,lpmnh8,1.0,1,1,1,1,6,1,14,9,1/11,1
lpmnh9,lpmnh9,1.0,1,1,1,5,1,6,1,1,3/4,5
lpmnh10,lpmnh10,1.0,1,1,18,1,3,1,1,12,1,17
lpmnh11,lpmnh11,1.0,1,1,1/6,1,1,1/5,1,3,1,1
lpmnh12,lpmnh12,1.0,1,1,1,1,3,1,1,3,1,1
lpmnh13,lpmnh13,1.0,1,1,1,1,1,9,17,1/3/4,1,1
lpmnh14,lpmnh14,1.0,1,1,7,7,5,7,10/11,2,2,7
lpmnh15,lpmnh15,1.0,1,1,12,1,2,7/8,22/24,2/4,2,1
lpmnh16,lpmnh16,1.0,1,1,7,1,5,1,1,5,4,6
lpmnh17,lpmnh17,1.0,1,1,1,1,1/2,1,5/7,1,1,1
lpmnh18,lpmnh18,1.0,1,1,1,1,3,5,12/13/14,3,1,1/6
lpmnh19,lpmnh19,1.0,1,1,16,3,1,3,17,1,1,7/8
lpmnh20,lpmnh20,1.0,1,1,22/13,14,5,17,25,5,12,14
lpmnh21,lpmnh21,1.0,1,1,1/13/14,7/8,5,11,17,5/6,1,11
lpmnh22,lpmnh22,1.0,1,1,1,1/11/13,3,11,43,8/9,3,11
lpmnh23,lpmnh23,1.0,1,1,1,1,1,4,17,1,1,4
lpmnh24,lpmnh24,1.0,1,1,10,1,4,8/9,20,4,4,1
lpmnh25,lpmnh25,1.0,1,1,42,4,1,1/3,48/47,2,1,1
lpmnh26,lpmnh26,1.0,1,1,3,15,9,15,35/39,9,14,18
lpmnh27,lpmnh27,1.0,1,1,3/13,3,6,12,1,11,4/5,3
lpmnh28,lpmnh28,1.0,1,1,1,1/12,4/5,10,24,6,3,1
lphh0,lphh0,1.0,0,0,0,0,0/5,0,96,6,13/14,68
lphh1,lphh1,1.0,1,1,2,2,7,2,22,8,10,2
lphh2,lphh2,1.0,1,1,19,2,0,11,30,3,5,0
lphh3,lphh3,1.0,1,1/2/3,2,13,6/7,12,96,0,11,82
lphnh0,lphnh0,1.0,1,1,32,31,3,16/19/20,34,5,3,24
lphnh1,lphnh1,1.0,1,1,2,2,16/17,2,27,17,6,2
