id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,10,0,3,0,0,0,3,3,3,3
mh1,mh1,50.0,2,2,0,2,2,0,0,0,0,1
mh2,mh2,50.0,1,8,1,8,8,8,1,1,1,1
mh3,mh3,50.0,1,3,1,1,1,4,2,1,1,1
mh4,mh4,50.0,1,1,4,9,1,1,4,4,4,6
mnh0,mnh0,50.0,1,1,1,1,1,1,1,3,6,1
mnh1,mnh1,50.0,1,1,3,1,1,1,3,3,3,3
mnh2,mnh2,50.0,5,5,1,5,5,5,1,1,3,1
mnh3,mnh3,50.0,1,1,2,1,1,7,2,2,2,4
mnh4,mnh4,50.0,1,5,1,5,5,5,1,1,3,1
mnh5,mnh5,50.0,1,1,1,4,5,6,1,1,1,1
mnh6,mnh6,50.0,1,1,1,1,1,7,1,1,3,1
mnh7,mnh7,50.0,7,10,1,9,10,10,1,1,1,1
mnh8,mnh8,50.0,5,7,1,5,8,8,1,1,1,1
mnh9,mnh9,50.0,1,1,1,1,1,1,2,2,13,16
mnh10,mnh10,50.0,1,8,1,8,8,8,1,1,5,1
mnh11,mnh11,50.0,1,1,1,1,1,1,3,1,1,5
mnh12,mnh12,50.0,1,1,1,1,5,9,1,1,1,2
mnh13,mnh13,50.0,1,1,1,1,1,8,1,1,1,1
mnh14,mnh14,50.0,1,1,2,1,1,1,2,2,2,8
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,1,8,9
lpsh1,lpsh1,1.0,1,1/6,3,1/6,7,7,5,3,3,0
lpsh2,lpsh2,1.0,1,1,1,1,1,1,1,1,2,1
lpsh3,lpsh3,1.0,11,11,1,11,11,11,1,1/4,6,1/7
lpsh4,lpsh4,1.0,1,1,2,0/1,1,1,3,2,5,2
lpsh5,lpsh5,1.0,4,5,1/3,0/5,5,5/6,1,1,1,0
lpsh6,lpsh6,1.0,5,1,1,1,1,1,1,1,2,1
lpsh7,lpsh7,1.0,0,0/9,0,0,0,0,0/4/5,6,0,0
lpsnh0,lpsnh0,1.0,1/10,4,1/3,5/8,4,4,1,1,1/2,1
lpsnh1,lpsnh1,1.0,1,7,1,8/9,7,7,2,2,5,1
lpsnh2,lpsnh2,1.0,1,1,5,1,1,1,1,1,1,5
