id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,26,23,20,1,3/4,10,0,5,2,5/6
lpsh1,lpsh1,1.0,0,31,25,2,5,5,18,14,7,15
lpsnh0,lpsnh0,1.0,1,39,35,40,23,21,28,28/29,21,28/30
lpsnh1,lpsnh1,1.0,1,1,1,16,8,9/10,6,6,7,6
lpsnh2,lpsnh2,1.0,1,3,3,20/21,12,18,12,16,13,12
lpsnh3,lpsnh3,1.0,1,1,1,1,3,16/17,3,13,6/7,8
lpsnh4,lpsnh4,1.0,1,23/24,7,27/30,18/10,20,16,16,13,16
lpsnh5,lpsnh5,1.0,1,3,3,23,7,21/9,12,12,7,20
lpsnh6,lpsnh6,1.0,1,31,25,36,14,9,21,17,10,20
lpsnh7,lpsnh7,1.0,1,28,25/26,10,14,11,14,14,11,14
lpsnh8,lpsnh8,1.0,1,13,24,2,3,10/11,3,3,3,3
lpsnh9,lpsnh9,1.0,1,21,19,1,15,1,12/14,9,6/7,11
lpsnh10,lpsnh10,1.0,1,1,1,25,1,1,1,1,4/5,6
lpsnh11,lpsnh11,1.0,21,18,3,1,4/8,4,10,11,4/7,14
lpsnh12,lpsnh12,1.0,1,1,26,1/30,20,3,21,21,6,21/23
lpsnh13,lpsnh13,1.0,1,6,23,26,7,7,7,13/14,9,17/18
lpmh0,lpmh0,1.0,1,27,24,0,4,19,7,7,0,0
lpmh1,lpmh1,1.0,828/829,815,818,827,3,3,798,0,0,802/803/798
lpmnh0,lpmnh0,1.0,1,35,26,40/41,3,19/21,18,17,10/11/12,16
lpmnh1,lpmnh1,1.0,25/26,19,12,23/24,3,3,7,3,3,5
lpmnh2,lpmnh2,1.0,70,56/47,55,64/65,36,44,40,40,21,42
lpmnh3,lpmnh3,1.0,100,38,6,96,37,18,18,18/27,24,35
lpmnh4,lpmnh4,1.0,1,4,40,50,18,39,32,33,16,35
lpmnh5,lpmnh5,1.0,1,34/7,32,67,11,11,24,22,19,23
lpmnh6,lpmnh6,1.0,1,10,52,65/66,26,49,34,43,23,35
lpmnh7,lpmnh7,1.0,1,66/4,4,74,59,63,51,51,41,51
lpmnh8,lpmnh8,1.0,1,94,115/116,120,90/76,92,89,81,75,87
lpmnh9,lpmnh9,1.0,1,80,71,2,26/27/15,47,22,24,10,22
lpmnh10,lpmnh10,1.0,98,73,68,85,9,65/67,16,31,9,59
lpmnh11,lpmnh11,1.0,43,3,27,41,3/9,21,15,12,6,13
lpmnh12,lpmnh12,1.0,1,1,1,1,5,23,5,5,4,8
lpmnh13,lpmnh13,1.0,55/56,47,45,53,10,34,25,22,16/18/19,22/23
lphh0,lphh0,1.0,0/98,1,74,86,39,71,66,67,61,0
lphh1,lphh1,1.0,1,67/63,55,0/102,18,0,39,0,0,18
lphnh0,lphnh0,1.0,122/123,118,113,121,70,62,95,74/75,67,90
lphnh1,lphnh1,1.0,1,30,37,43,15,27,19,19,8,19
lphnh2,lphnh2,1.0,128,119,120,126,55/46,118,53,50,42,50
lphnh3,lphnh3,1.0,93,75,82/87,90/92,63,72/74,58,36/37,11,28
lphnh4,lphnh4,1.0,1,43,40,56,9,9,9,14,9,22
lphnh5,lphnh5,1.0,1,48,48,51,26,37,33,28,10/13,29
lphnh6,lphnh6,1.0,1/90,85,85,88,47,84,81,72/74,16,65/78/79
lphnh7,lphnh7,1.0,140,115,122,131,108,109,106/107,101/103,76,105
lphnh8,lphnh8,1.0,1,62,76,80,39,52,39,43/44,36,44
lphnh9,lphnh9,1.0,35,33,31,6,15,15,23,19,14,19
lphnh10,lphnh10,1.0,60,3,56,3,17,46,43/44,41/42,15,36
lphnh11,lphnh11,1.0,1,81,77,100,29,52,33,33,24,34
lphnh12,lphnh12,1.0,101,50,48,97,6,39,25,13/15,6,23
lphnh13,lphnh13,1.0,1,63,77/78,83,25,49,25,35,19,36
lnpsh0,lnpsh0,1.0,1,1,18,21,9,1,9,11,5,9
lnpsh1,lnpsh1,1.0,26,1,1,1,1,20,1,8,1,8
lnpsh2,lnpsh2,1.0,1,2,2,1,3,3,3,3,3,15
lnpsh3,lnpsh3,1.0,1,13,13,15,6,6,6,8,0,6
lnpsh4,lnpsh4,1.0,0,2,21,23,13,20,9,9,6,11
lnpsh5,lnpsh5,1.0,1,13,2,15,3,11,0,0,5,9
lnpsh6,lnpsh6,1.0,1,37,1,39,0,34,26,21,0,22
lnpsh7,lnpsh7,1.0,1,1,35,44,6,32,0,13,6,0
lnpsh8,lnpsh8,1.0,1,3,3,3,4,4,15,15,7,19
lnpsh9,lnpsh9,1.0,1,16,18,27,0,13,2,2,0,12
lnpsnh0,lnpsnh0,1.0,22,1,1,21,17,3,13,10,6,11
lnpsnh1,lnpsnh1,1.0,1,1,1,31,17,7,7,7,7,7
lnpsnh2,lnpsnh2,1.0,1,29,37,44,19,28,20,20,10,20
lnpsnh3,lnpsnh3,1.0,31,1,1,29,5,5,18,11,5,16
lnpsnh4,lnpsnh4,1.0,1,2,2,14,5,10,5,5,2,7
lnpsnh5,lnpsnh5,1.0,33,8,30,1,10,10,16,11,8,12
lnpsnh6,lnpsnh6,1.0,1,1,20,21,3,3,11,11,5,12
lnpsnh7,lnpsnh7,1.0,1,13,1,1,1,11,5,8,1,6
lnpsnh8,lnpsnh8,1.0,1,1,1,1,1,1,7,7,5,10
lnpsnh9,lnpsnh9,1.0,1,12,14,16,8,8,8,8,8,8
lnpsnh10,lnpsnh10,1.0,67,55,60,66,52,53,7,12,5,44
lnpsnh11,lnpsnh11,1.0,38,1,28,35,15,23,15,15,18,15
lnpsnh12,lnpsnh12,1.0,35,27,20,32,7,19,16,15,6,14
lnpsnh13,lnpsnh13,1.0,19,3,3,17,3,15,3,6,3,13
lnpsnh14,lnpsnh14,1.0,1,1,1,1,35,56,52,40,31,51
lnpsnh15,lnpsnh15,1.0,53,1,16,46,9,14,11,11,1,11
lnpsnh16,lnpsnh16,1.0,27,3,3,25,14,15,6,12,5,13
lnpsnh17,lnpsnh17,1.0,1,20,2,2,8,18,10,10,7,10
lnpsnh18,lnpsnh18,1.0,26,1,1,24,3,1,3,14,1,20
lnpsnh19,lnpsnh19,1.0,18,11,1,14,1,6,4,1,1,1
lnpsnh20,lnpsnh20,1.0,1,1,13,19,6,11,1,1,1,5
lnpsnh21,lnpsnh21,1.0,1,18,18,25,2,15,2,10,2,8
lnpsnh22,lnpsnh22,1.0,16,1,1,1,2,11,2,6,5,9
lnpsnh23,lnpsnh23,1.0,31,22,13,26,8,1,8,8,4,8
lnpsnh24,lnpsnh24,1.0,1,1,1,1,4,4,16,8,7,13
lnpsnh25,lnpsnh25,1.0,25,4,14,24,6,13,6,6,4,6
lnpsnh26,lnpsnh26,1.0,1,14,14,19,2,10,2,2,4,2
lnpsnh27,lnpsnh27,1.0,1,3,3,23,7,13,10,10,3,11
lnpsnh28,lnpsnh28,1.0,1,9,18,43,1,1,1,1,1,6
lnpsnh29,lnpsnh29,1.0,1,18,17,19,7,12,7,11,6,7
lnpsnh30,lnpsnh30,1.0,44,40,38,1,19,1,30,30,16,34
lnpsnh31,lnpsnh31,1.0,25,16,4,23,4,4,4,4,10,4
lnpsnh32,lnpsnh32,1.0,1,19,4,1,11,18,4,4,4,10
lnpsnh33,lnpsnh33,1.0,1,1,21,1,13,12,13,13,8,13
lnpsnh34,lnpsnh34,1.0,1,6,6,37,13,6,13,13,6,16
lnpsnh35,lnpsnh35,1.0,18,16,15,2,2,9,7,2,2,2
lnpsnh36,lnpsnh36,1.0,1,38,38,3,11,4,13,19,4,13
lnpsnh37,lnpsnh37,1.0,1,4,4,63,8,58,54,11,4,12
lnpsnh38,lnpsnh38,1.0,1,4,4,16,10,6,10,10,7,13
lnpsnh39,lnpsnh39,1.0,1,1,1,1,11,29,14,12,9,11
lnpsnh40,lnpsnh40,1.0,27,1,26,1,12,24,12,15,3,21
lnpsnh41,lnpsnh41,1.0,1,29,39,3,3,26,3,4,3,6
lnpsnh42,lnpsnh42,1.0,19,3,15,17,12,3,12,12,10,14
lnpsnh43,lnpsnh43,1.0,1,28,22,37,13,13,13,13,13,19
lnpsnh44,lnpsnh44,1.0,1,21,22,23,15,17,15,15,14,15
lnpsnh45,lnpsnh45,1.0,1,35,32,1,1,1,26,27,4,28
lnpsnh46,lnpsnh46,1.0,46,32,1,38,21,28,21,21,14,25
lnpsnh47,lnpsnh47,1.0,1,21,4,32,7,19,7,7,5,7
lnpsnh48,lnpsnh48,1.0,1,10,10,12,7,5,7,7,2,7
lnpsnh49,lnpsnh49,1.0,22,1,1,18,5,15,12,12,10,12
