id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,6,0,68/58,34,0/1,0,58,30,64/66,64
lpsh1,lpsh1,1.0,2/3,19,41,13,44,7,32,0,0,0
lpsh2,lpsh2,1.0,0,14,0,0,27,8,0/16,0,23,23
lpsh3,lpsh3,1.0,0,31,38,24,41,0,38,20,39,39
lpsh4,lpsh4,1.0,22,36,46,24,1,23,0/43,23,0,0
lpsh5,lpsh5,1.0,3,6,40/41,15,0,20,27,15,35,31
lpsnh0,lpsnh0,1.0,37/38/30,46,80,39,1,48,65,39/40,65,65/74
lpsnh1,lpsnh1,1.0,1/6,32/30,51,8/11,52,1,47,17,47,47
lpsnh2,lpsnh2,1.0,1,7,66,4,1,3,49,5,53,53
lpsnh3,lpsnh3,1.0,12,49,53,20,1,18,1,21,1,1
lpsnh4,lpsnh4,1.0,20/21,57,117/106,24,126,3,106,24,111,111
lpsnh5,lpsnh5,1.0,15,26,53/55/61,19,64/65,27,58,19,55,55
lpsnh6,lpsnh6,1.0,12,24,1/49,18,1,30,46,18,48,48
lpsnh7,lpsnh7,1.0,55,68,97,58,1,70,103,11,104,104
lpsnh8,lpsnh8,1.0,10,48/46/47,74,18,81/86,49,74,23,74,74
lpsnh9,lpsnh9,1.0,11,25,32,2/13,33,2/27,29,15,29,29
lpsnh10,lpsnh10,1.0,7,1,22,1,1,1,24,10,41,35/36
lpsnh11,lpsnh11,1.0,90,93,122,91,128/126,96/11/95,120,11,118,118
lpsnh12,lpsnh12,1.0,14,39,77,21,91,1,77,21,77,84/77
lpsnh13,lpsnh13,1.0,8,37,55,13,1,1,49,19,53,51
lpsnh14,lpsnh14,1.0,12,22,54,18,1,1,1,21,34,34
lpsnh15,lpsnh15,1.0,6,18,20,7/9/10,1/33,7,23,7,27,27
lpsnh16,lpsnh16,1.0,19,33,37,25,1,34,37,25,52,52
lpsnh17,lpsnh17,1.0,30,37,110,44,113,49,92,47,92,92/95
lpsnh18,lpsnh18,1.0,5,29,52/61,16,1,1,53,1,55,55
lpsnh19,lpsnh19,1.0,14,45,63,34,1,22,63,38,63,63
lpsnh20,lpsnh20,1.0,3,18,52/53,11,1,22,43,11,44,44
lpsnh21,lpsnh21,1.0,16,33,83,24,96,36,83,19,85,84/85
lpsnh22,lpsnh22,1.0,26,70/73,113,35,1,75,107,36,110,112/110
lpsnh23,lpsnh23,1.0,3,37,49,4/8,59,42,49,9,56,56
lpsnh24,lpsnh24,1.0,51,57,71,62,1,57,71,67,71,71
lpsnh25,lpsnh25,1.0,1,11,42,26,43,11,38,26,40,40
lpsnh26,lpsnh26,1.0,20,40,74,26/27,1,42,75,26,80,80
lpsnh27,lpsnh27,1.0,7,24,35,17,50,9,28,21,33,33
lpsnh28,lpsnh28,1.0,15,1,40,16/17,46,19,32,1,32/34,32
lpsnh29,lpsnh29,1.0,24/25,37/38,57,3,60,3,43,31,45,45/46
lpsnh30,lpsnh30,1.0,2/3,47,138,23,144,1,132,28,136,136
lpsnh31,lpsnh31,1.0,6,31,51,17,1/52,8,37,21/23,46,46
