id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,28,0,54,9,16,50,25,31,28,38
mh1,mh1,50.0,29,1,34,0,3,1,0,14,28,1
mh2,mh2,50.0,74,1,90,0,29,29,63,0,0,0
mh3,mh3,50.0,21,1,1,6,0,0,14,0,21,44
mh4,mh4,50.0,0,32,1,1,5,28,6,9,7,28
mnh0,mnh0,50.0,46,1,55,5,13,52,19,32,39,53
mnh1,mnh1,50.0,32,1,57,6,18,56,18,23,29,38
mnh2,mnh2,50.0,42,4,4,1,4,53,4,11,38,49
mnh3,mnh3,50.0,47,18,18,14,33,59,35,20,20,62
mnh4,mnh4,50.0,138,1,1,62,67,153,68,135,70,158
mnh5,mnh5,50.0,15,1,1,4,7,74,13,40,52,61
mnh6,mnh6,50.0,19,1,1,1,14,30,14,19,25,8
mnh7,mnh7,50.0,31,37,36,13,14,35,14,23,27,32
mnh8,mnh8,50.0,30,50,1,22,24,40,29,30,39,48
mnh9,mnh9,50.0,19,1,1,9,14,56,17,22,19,57
mnh10,mnh10,50.0,50,62,1,8,13,60,31,47,53,1
mnh11,mnh11,50.0,9,29,9,5,12,9,16,25,27,28
mnh12,mnh12,50.0,47,1,1,17,21,48,30,34,41,48
mnh13,mnh13,50.0,21,32,1,1,5,24,7,16,20,24
mnh14,mnh14,50.0,19,1,1,2,12,33,17,23,31,35
lpsh0,lpsh0,1.0,0,1,1,8/10,1,59,0,0,53,58
lpsh1,lpsh1,1.0,50,1,1,0,0/16,54,0,34,41/43,56
lpsh2,lpsh2,1.0,0/35,1,1,17,0,44/45/46,24,0,33,47
lpsh3,lpsh3,1.0,27,9,9,7,0,34,13,18/19,0,38
lpsh4,lpsh4,1.0,43,9,48/9,8,11,47,11,23,0/24,0
lpsh5,lpsh5,1.0,56,1,1,2,9,64,16,21/23/24,0,87
lpsh6,lpsh6,1.0,68/59,1,1,16,23,72,18,49,57,69
lpsh7,lpsh7,1.0,59,1,0,3,11,11,16,0,28,11
lpsnh0,lpsnh0,1.0,55/58,1,67,1,3,59,2,9,28/30,59/60
lpsnh1,lpsnh1,1.0,79,54,83/54,52,57,54,58,71,77,81
lpsnh2,lpsnh2,1.0,31,107,105,18,1,96,27,58,85,97
lpsnh3,lpsnh3,1.0,30,44,6,4,8,40,8,16,28,38
lpsnh4,lpsnh4,1.0,109,1,1/116,4,7/8,113/114,10,12,28,113
lpsnh5,lpsnh5,1.0,21,13,13,12,23,56,21,36,45,61
lpsnh6,lpsnh6,1.0,82,86,86,24,39/40,33,35,61,70,33/83
lpsnh7,lpsnh7,1.0,28,4,38,2,18/14,4,4,21,28,35
lpsnh8,lpsnh8,1.0,33,1,1,3,8,1,6,19/20,23/24,68
lpsnh9,lpsnh9,1.0,29,3,43,2,7,34,9,13,24,39
lpsnh10,lpsnh10,1.0,62,1,1,1,4,3,16/17,27,52/53,67
lpsnh11,lpsnh11,1.0,58,1,1,5,1,63,8,36,38,71
lpsnh12,lpsnh12,1.0,25,48/17,47,11,19,28,19,21,21,32
lpsnh13,lpsnh13,1.0,39,51,1,26,1,49/50,1/30,35,32,40
lpsnh14,lpsnh14,1.0,10,1,1,8,11,26,17,19,23,10
lpsnh15,lpsnh15,1.0,57,1,77,4,1,1,22,30/31,43/45,66/67
lpsnh16,lpsnh16,1.0,29,1,39,1,3,32/35,5,15,22,8
lpsnh17,lpsnh17,1.0,29,53/8,8,2,17,1,24,31,42,51
lpsnh18,lpsnh18,1.0,49,1,65,1,2,52,14,25,31,59
lpsnh19,lpsnh19,1.0,22,56,1,1,1,1,11,19,46,53/54
lpsnh20,lpsnh20,1.0,77,82,87,2,7/8,80/81,14,56,70,80
lpsnh21,lpsnh21,1.0,44,1,1,1,1,45,5,35,39,51
lpsnh22,lpsnh22,1.0,38/46,1,1/50,16,23,20,32,38,38,20
lpsnh23,lpsnh23,1.0,53,1,1,7,16/15,56,31,40,41,56
lpsnh24,lpsnh24,1.0,80,23,23,14,23,82,36,51,77/79,88
lpsnh25,lpsnh25,1.0,37,45/47,43,1,5,40,12,28,35,1
lpsnh26,lpsnh26,1.0,114,1,125,98/100,103,121,1,105,112,123
lpsnh27,lpsnh27,1.0,30,2,44,1,6,36,8,20/21,28,43
lpsnh28,lpsnh28,1.0,29,1,101,4,6,21,17,49,93,98
lpsnh29,lpsnh29,1.0,41,5,5,2,9,45,11,27,30,50
lpsnh30,lpsnh30,1.0,37,49,48,7,1,46/47,10,25/27,35/31,46
lpsnh31,lpsnh31,1.0,35/36,1,1,2,15,38,10,22,20,4
lpsnh32,lpsnh32,1.0,36,45,41/42,3,7,39,12,21,31,39/40
lpsnh33,lpsnh33,1.0,13/14,5,5,2/3/4,5,15,8/9,5/10,11,17
lpsnh34,lpsnh34,1.0,45,64,62,6,11/13,49,21,22,38/39,59
lpsnh35,lpsnh35,1.0,35/20,43,40,7,10/12,1/38,14,27,20,39
lpsnh36,lpsnh36,1.0,27,8,8,1,9,8,17/15,18,19,29
lpsnh37,lpsnh37,1.0,48,1,1,1,10,56,8/11,22,43,63
lpsnh38,lpsnh38,1.0,1,1,1,1/2,1,1,24,1,37,47
lpsnh39,lpsnh39,1.0,55,62,1,5,23/15,28,27,42,50,28
lpsnh40,lpsnh40,1.0,25,37/12,12,1/2,19,12,20/21/12,23,32/30,12
lpsnh41,lpsnh41,1.0,27,1,41,1,1,35/36,8,12,17,1
lpsnh42,lpsnh42,1.0,22,1,1,2,5,33,17/14,22,28,34
lpsnh43,lpsnh43,1.0,31,35,34,2,5,16,13/14/15,5,22,16
lpsnh44,lpsnh44,1.0,48,1,1,15,17,49,22,36,47,52
lpsnh45,lpsnh45,1.0,27,41,1,1,1,33,1,11,23,32
lpsnh46,lpsnh46,1.0,44,49,1,3/4,12,1,18,36,1,45
lpsnh47,lpsnh47,1.0,41/42,62,1/61,1,8,47,14,16,18,58
lpsnh48,lpsnh48,1.0,17,8,8,4,10,22,9,16,18,27
lpsnh49,lpsnh49,1.0,39,45/46,1,1,1,42,8,27,34,43
lpsnh50,lpsnh50,1.0,32,9,40,1/5,12,38,14,20,23,34
lpsnh51,lpsnh51,1.0,41,1,1,9,1,60,18,20,35,69
lpsnh52,lpsnh52,1.0,97,106,1,8,17,103/9,19,47,53,9
lpsnh53,lpsnh53,1.0,73/76,3/79,3/78,1,16,7,25,28,66,7
lpsnh54,lpsnh54,1.0,23,3,3,2,6,3,13,18,21,29
lpsnh55,lpsnh55,1.0,28,44,46,2/3,8,43,21,23,37,43
lpsnh56,lpsnh56,1.0,98,31,101,25,36,34,34,40,51,99
lpsnh57,lpsnh57,1.0,20,1,1,3,7,29/30/31,9,14,26,167/168
lpmh0,lpmh0,1.0,92,1,96,22,35,93,45,61,72,54
lpmh1,lpmh1,1.0,88,28,28,0,37,94,41,64,70,96/90
