id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,24,31,30,62,0,12,0,2,60,16
mh1,mh1,50.0,10,12,12,19,12,2,12,7,12,0
mh2,mh2,50.0,1,24,24,30,30,21,30,14,30,14
mh3,mh3,50.0,0,40,32,32,32,19,32,30,44,12
mh4,mh4,50.0,1,26,0,1,1,17,1,21,31,17
mnh0,mnh0,50.0,1,43,40,48,50,9,50,29,52,15
mnh1,mnh1,50.0,1,27,21,19,19,12,35,17,19,10
mnh2,mnh2,50.0,1,18,16,38,24,5,1,8,31,7
mnh3,mnh3,50.0,30,42,31,104,44,24,52,27,101,24
mnh4,mnh4,50.0,13,25,23,51,47,7,43,6,49,6
mnh5,mnh5,50.0,1,1,50,67,63,10,62,44,63,10
mnh6,mnh6,50.0,64,69,67,82,75,17,73,62,78,17
mnh7,mnh7,50.0,45,48,49,60,52,30,52,32,59,26
mnh8,mnh8,50.0,36,50,41,57,56,29,56,33,56,29
mnh9,mnh9,50.0,1,1,44,62,60,19,55,36,60,19
mnh10,mnh10,50.0,1,97,73,114,115,9,115,66,115,7
mnh11,mnh11,50.0,1,26,25,34,40,9,41,23,40,5
mnh12,mnh12,50.0,1,1,29,52,48,16,44,20,51,7
mnh13,mnh13,50.0,45,48,48,69,57,26,55,43,68,26
mnh14,mnh14,50.0,29,32,31,33,37,6,36,23,35,7
lpsh0,lpsh0,1.0,67,65,69,0,77,51,72,56,72,51
lpsh1,lpsh1,1.0,1,18/21/22,6,6/30,6,2,24,3,29,0
lpsh2,lpsh2,1.0,0,13,0,0,47,3,45,4,58,3
lpsh3,lpsh3,1.0,9,11,12,11,17/11,7,16,1,11,6
lpsnh0,lpsnh0,1.0,1,19/23,17,28,28,7,31,10,33,7
lpsnh1,lpsnh1,1.0,1,27/31,11,70/71,58,6/7,64,9,67/60,1
lpsnh2,lpsnh2,1.0,28,29,32,69,63,20,53,25/26/27,67,20
lpsnh3,lpsnh3,1.0,13/14,15,16,36,20,4,20,11/12,20,1
lpsnh4,lpsnh4,1.0,9/10,15,13/14,80,29,3,26,1,77,1
lpsnh5,lpsnh5,1.0,41,56,47,1,1,14,58,30,60,20/14
