id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,24,7,1,26,1,28,1,22,1,2
lpsh1,lpsh1,1.0,10,0,20,10,0/39,0,10,11,10,36
lpsh2,lpsh2,1.0,2,2,6,17,1,1,2,2,2,23
lpsh3,lpsh3,1.0,2,0,0,0,1,0,0,8,2,14
lpsh4,lpsh4,1.0,6,6,14,15,1,1,12,6,11,6
lpsh5,lpsh5,1.0,8,4,9,0,1,1,9,4,4,11
lpsh6,lpsh6,1.0,10,4,4,13,1,19,4,0,11,2
lpsh7,lpsh7,1.0,13,15,19,19,1,1,19,0/17,13,13
lpsh8,lpsh8,1.0,12,6,6,32,1,41,0/29,10,17,39
lpsh9,lpsh9,1.0,0,1,7/9,10,1,1,10,5,0,14
lpsnh0,lpsnh0,1.0,7,11,18,2,1,1,2,14,16,21
lpsnh1,lpsnh1,1.0,19/21,17,30,30,1,55,30,15,24,51
lpsnh2,lpsnh2,1.0,2/7,2,8,2,1,9,2,5,2,2
lpsnh3,lpsnh3,1.0,9,6,16/17/18,19/13,1,26,21/22,8,10,23
lpsnh4,lpsnh4,1.0,3,3,11,11/12,1,1,11,7,3,3
lpsnh5,lpsnh5,1.0,2,2,3,7,1,13,2,2,2,12
lpsnh6,lpsnh6,1.0,4,1,21,1,1,25,1,1,4/5,23
lpsnh7,lpsnh7,1.0,2,9,18,24,1,26,18,13,2,1
lpsnh8,lpsnh8,1.0,29,23,34/38,39,1,47,31,23/24,23/30,45
lpsnh9,lpsnh9,1.0,12,1,1,1,1,1,1,11,1,1
lpsnh10,lpsnh10,1.0,2,6,8,11,1,1,14,2,2,18
lpsnh11,lpsnh11,1.0,2,2,4,2,1,10,2,2,3,8
lpsnh12,lpsnh12,1.0,1,1/3,1,8,1,1/12/13,1,6,1/7,1/11
lpsnh13,lpsnh13,1.0,12,5/7,6/15,18,1,1/20,18,10,14,2
lpsnh14,lpsnh14,1.0,25,19,29,17,32,1,17,18,25,7
lpsnh15,lpsnh15,1.0,7,2,2,2,1,21,2/9,2,2,13
lpsnh16,lpsnh16,1.0,1,1,1,1,17,23/24/25,1,1/9,12,16
lpsnh17,lpsnh17,1.0,8,2,1,1,1,1,1/15,4/6,2,16/1
lpsnh18,lpsnh18,1.0,14,4,23,24,1,48,25,3,1,44
lpsnh19,lpsnh19,1.0,3,5,3,9,1,1,10,3/6/7,3,1
lpsnh20,lpsnh20,1.0,52/55,46,58,61,1/62/63,73,60,46,56/43,43
lpsnh21,lpsnh21,1.0,7,6,6,6,1,1,16,6,10,34/35
lpsnh22,lpsnh22,1.0,28,6,32/31,5,1,46,5,9,5,35
lpsnh23,lpsnh23,1.0,26,1,32,28,39,1/40,33/28,22,1,37
lpsnh24,lpsnh24,1.0,4,7,21/22,4/23,1,1,4,6,4,25
lpsnh25,lpsnh25,1.0,20,15,23,23,1,1,23,18,19,28
lpsnh26,lpsnh26,1.0,1,1,1,1,1/11,11,1,6,7,10
lpsnh27,lpsnh27,1.0,9,5,3,3,1,21,18,7/8,14,1
lpsnh28,lpsnh28,1.0,16/11/15,14,11,11,1,1,11,11,11,21/22/23
lpsnh29,lpsnh29,1.0,8,17,5,36,39,44/46,36,23/8/24,33,37
lpsnh30,lpsnh30,1.0,115/117,110,120,122,130,1,110,113,110,129
lpsnh31,lpsnh31,1.0,6,7,6,11,12,1,6,6,6,2
lpsnh32,lpsnh32,1.0,17,11,45,47,62,62,48/25,16/14,23/24,57
lpsnh33,lpsnh33,1.0,12,12,28/29,32/25/30,1,37,25,12/15,20,12
lpsnh34,lpsnh34,1.0,4,8,12,4,1,22,4/14,9,4,19/15
lpsnh35,lpsnh35,1.0,1,1,1,4,1/6,7,1,2,1,1
lpsnh36,lpsnh36,1.0,1,8,11,11,1/20/21,1,16/17/11,10,1,19
lpsnh37,lpsnh37,1.0,8,3,18,20,1,23,21,4,6,22
lpsnh38,lpsnh38,1.0,7,7,17,19,1,22,12,7/10,7,20
lpsnh39,lpsnh39,1.0,3,8,12,3,1,1,16/3,3/10,3,3
lpsnh40,lpsnh40,1.0,30,25,1,1,1,34,1,1/26,1,2
lpsnh41,lpsnh41,1.0,5,7/8,5,5,1,1,5,5,5,24
lpsnh42,lpsnh42,1.0,2/18/19,9,26,26,1,1,24/26,17/13,22,2
lpsnh43,lpsnh43,1.0,9,9,18/9,19,1,1,20,12,16,22
lpsnh44,lpsnh44,1.0,17,12,26,30/31,32/33,37,13,14,17,12
lpsnh45,lpsnh45,1.0,5/11,5,4,12,1,33,4,9/10,5,23
lpsnh46,lpsnh46,1.0,10,4,12/14,16,1/19,1,16,8,3,18/3
lpsnh47,lpsnh47,1.0,34,26,36/37,36,38,38/40,36,26/31,23,14
lpsnh48,lpsnh48,1.0,3,2,2,2,1,8,2,2,2,5
lpsnh49,lpsnh49,1.0,1,4,16,20,1/24,1,1,12,13,1/22/23
lpsnh50,lpsnh50,1.0,5/10,5,13,16,1,1,16,7,5,5
lpsnh51,lpsnh51,1.0,7,5,5,5,1,1,5,5,13,19
lpsnh52,lpsnh52,1.0,23,15,24,25/15,1,28,15,19/15,19/15,15
lpsnh53,lpsnh53,1.0,11,20,8,8,1,1,8,11,11,25
lpsnh54,lpsnh54,1.0,2,2,6,6,1,1,6,2,2,10
lpsnh55,lpsnh55,1.0,32,19,38,36,1,1,36,17,7,7
lpsnh56,lpsnh56,1.0,3/7,5,3,3/10,1,1,3/10,3,8,3/11
lpsnh57,lpsnh57,1.0,29/30,12,34,33,1,41,33,25,31,37
lpsnh58,lpsnh58,1.0,15,5,1/3,18/19,1,1,1,11,17/6,22
lpsnh59,lpsnh59,1.0,12,9,13,13,1,25,13,10,3,14
lpsnh60,lpsnh60,1.0,23,22,24/25,29,1,1,19,18,18,34
lpsnh61,lpsnh61,1.0,5,1,11,7,17,25,7,1,6,1
lpsnh62,lpsnh62,1.0,1/5,2,1/14,1,1,31,1,1/4,13,1/18
lpsnh63,lpsnh63,1.0,1,1,1,1,1,11,1,1,1,1/5
lpsnh64,lpsnh64,1.0,11,1,19,19,1/21,1/22,19,7,1/12/13,1
lpsnh65,lpsnh65,1.0,20/21,2,2,22,1/24,25,2,10,2,1
lpsnh66,lpsnh66,1.0,10,13,24,10,1,32,10,17,18/19/10,10
lpsnh67,lpsnh67,1.0,6,6/7/8,64,68,75/76,75,6,26/28,31,72/74
lpsnh68,lpsnh68,1.0,2,2,8,2,1,14/15,2,2,2,2
lpsnh69,lpsnh69,1.0,8,11,13,14,1,53,6,7,7,23
lpmh0,lpmh0,1.0,15,12/13,20,25,1,29/30,21,0,0,26
lpmh1,lpmh1,1.0,33,0/27,42,0,1/49,1/51,0,29,0,0
lpmh2,lpmh2,1.0,7,1,10,15,1,23,15,5,1,19
lpmh3,lpmh3,1.0,13,6,14,26,1,1,16,1,8,33
lpmh4,lpmh4,1.0,0,19,0,36,1,45,36,15,15,41
lpmh5,lpmh5,1.0,110,96/95,114,113,1,121,113,102,103,0
lpmh6,lpmh6,1.0,0,0,44,45,1,1,41,22,0,4
lpmh7,lpmh7,1.0,69,0/8,72,0,1,91,72,11,71,90
lpmh8,lpmh8,1.0,0,21,0,0,1,0,20,0/25,28,0/149
lpmh9,lpmh9,1.0,0,18,30,55,61/62,61,58,21,27,59
lpmnh0,lpmnh0,1.0,21,27,62,35,64,65,35,22,30,17
lpmnh1,lpmnh1,1.0,50,40,56,32,1,82,60,43/46,32,78
lpmnh2,lpmnh2,1.0,12,4/6,17,22,1,1,19/24,8,13,37
lpmnh3,lpmnh3,1.0,9,28,39/40,9/44,1/46/47,1,9,33,35,9
lpmnh4,lpmnh4,1.0,19,15,27,32/31,1,38,26,7,20,37
lpmnh5,lpmnh5,1.0,102,98,113/116,123/124,1,125,114,101,106/107/108,97
lpmnh6,lpmnh6,1.0,4,12,3,3/22,1,1/35,3/23,14,16,33
lpmnh7,lpmnh7,1.0,41,20,45,50,53,56,17,38,19,17
lpmnh8,lpmnh8,1.0,34,13/15,44,49,1,54/56,46,33,39,50
lpmnh9,lpmnh9,1.0,6,16/19,35,6,1,43,36/6,26,28,37
lpmnh10,lpmnh10,1.0,20,16,29/31,34,1,37,32/26,11,22,11
lpmnh11,lpmnh11,1.0,9,14,19/21,23,1/25,46,22,16,9,9
lpmnh12,lpmnh12,1.0,20,22,31,37,1,39/40,31,29,20,15
lpmnh13,lpmnh13,1.0,21,19,76,81,1,1,22,19,21,8
lpmnh14,lpmnh14,1.0,28,14,14,14,1,41,36/14,24/25,32/31,38
lpmnh15,lpmnh15,1.0,13,8/10,60,67,1/69,70,62,12,13,1
lpmnh16,lpmnh16,1.0,1,1/4,41,33/42/43,1,1,33,28,1,47
lpmnh17,lpmnh17,1.0,8,13,61,66,69,71,52,43,45,2
lpmnh18,lpmnh18,1.0,11,16,22,11,49,49,24,18,11,48
lpmnh19,lpmnh19,1.0,36,10,51,54,1,65,57,28/30,31,4
lpmnh20,lpmnh20,1.0,8,11,24,27,31,33/34,27,18/21,22/8,8
lpmnh21,lpmnh21,1.0,62/63,55,71,79,1,83,78,60/61,65,81/82
lpmnh22,lpmnh22,1.0,5,44,56,65,1,72,55,45,48/47,5
lpmnh23,lpmnh23,1.0,17/19,8,3,21,1,35,3/22,3,3,3
lpmnh24,lpmnh24,1.0,9,14,9,9,1,1,9,9,9,7
lpmnh25,lpmnh25,1.0,3,77,89,122,1,128,87,81,85,127
lpmnh26,lpmnh26,1.0,15,10,4,24,1,1,4,9/11,18,4
lpmnh27,lpmnh27,1.0,14,12,24,30,1,32/1,3,7,17,3
lpmnh28,lpmnh28,1.0,3,5/6/7,4/42/43,4,1,1,4,20,38,3
lpmnh29,lpmnh29,1.0,64,67,105/106,110,1,118,115,87/92,64,61
lpmnh30,lpmnh30,1.0,40/41,9,94,101,1,1,95,37,5,107/108
lpmnh31,lpmnh31,1.0,39,43/45,39,65/61,1,1,61,55,58,39
lpmnh32,lpmnh32,1.0,24,19,29,31,1,1,30,12,12,33/35
lpmnh33,lpmnh33,1.0,13,10,9,9,1,1,9,9,9,8
lpmnh34,lpmnh34,1.0,32/33/30,19,19/38,39,1,1,51,26,37,53
