id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,12,38,52,49,46,31,44,18,18,51
lpsh1,lpsh1,1.0,9,46,64/61,53/59,0,0,43,16,0,60
lpsh2,lpsh2,1.0,0,0,44,0,0,0,0,20,21/22,37
lpsh3,lpsh3,1.0,10,1,45,45,45,0,43,11,17/19,54
lpsh4,lpsh4,1.0,10,0,0/36,24,24,17,0,0,16/15,0
lpsh5,lpsh5,1.0,2,0/88/15,120,106,90,15,87,6,8,117
lpsnh0,lpsnh0,1.0,4,50,61,67,61,27,48,19,19,72
lpsnh1,lpsnh1,1.0,4,89,1,94,1,71,88,4,13,99
lpsnh2,lpsnh2,1.0,1,1,36,40,58,12,20,7,3,48
lpsnh3,lpsnh3,1.0,50,78,84,84,84,70,77,64,55,86
lpsnh4,lpsnh4,1.0,14,62,97,63,93,44,52,23,27,81
lpsnh5,lpsnh5,1.0,2,25,67,63,60/61,22,55,18,12,65
lpsnh6,lpsnh6,1.0,2,24,117,117,117,24,86,19,22,117
lpsnh7,lpsnh7,1.0,9/10,59/46,1,63,63,1,55/56,31,28,68
lpsnh8,lpsnh8,1.0,36,81,125,96,93,69,79,50,59,120
lpsnh9,lpsnh9,1.0,3,51,64,67,80,44,62,16,34,75
lpsnh10,lpsnh10,1.0,3,14,46,73/76,46/78,31,42,12,8,77
lpsnh11,lpsnh11,1.0,2,57,73,64,71,55,53,52,48,63
lpsnh12,lpsnh12,1.0,1,35,76,47,44,22/27,33/31,7,4,73
lpsnh13,lpsnh13,1.0,12,57,72,77/78,75,47,66,15,16/17/13,75
lpsnh14,lpsnh14,1.0,14,44,48,50,90,41,44,30,25,78
lpsnh15,lpsnh15,1.0,25,38,55,50,45,1/37,42,31,33,49
lpsnh16,lpsnh16,1.0,10,34,29,44,29,29,34,19,19,44
lpsnh17,lpsnh17,1.0,2,20,77,57,67,33,48/50,15,12,59/60
lpsnh18,lpsnh18,1.0,7,34,52/37,41,37,20,27,13,8,49
lpsnh19,lpsnh19,1.0,8,65,33,68,66,55,59/62,28,31,71
lpsnh20,lpsnh20,1.0,1,31,34,44,42,19/20,27,8/9,3/10,50
lpsnh21,lpsnh21,1.0,3,46,57,47,14,25/26,41/43,8,11/12,53
lpsnh22,lpsnh22,1.0,1,43,47,47,115,17,42,10,7,110
lpsnh23,lpsnh23,1.0,2,34,66,50/53,1,20,46,6,8,64/63
lpsnh24,lpsnh24,1.0,7,67,41,68,76,65,67,38,40/31,74
lpsnh25,lpsnh25,1.0,11,46,79,68,68,55,59,39,44/45,77
lpsnh26,lpsnh26,1.0,14,56,28,61,59,30/31,54,19,22,66
lpsnh27,lpsnh27,1.0,2/3,47,98,74,89,43/45,73,6,9,81/82/83/84
lpsnh28,lpsnh28,1.0,91,115,130,118/119,127,110,114,103,105,120/124
lpsnh29,lpsnh29,1.0,7,60/77/78/79,80,81,93,55,76,21,19,84
lpsnh30,lpsnh30,1.0,2,48,9,9,9,20,35,2,6,9
lpsnh31,lpsnh31,1.0,1/4/5,42,1,66/67/62,62,35,58,13,20/21,75
lpsnh32,lpsnh32,1.0,6,29,39,41,41,24,35,9,8/11,66/61
lpsnh33,lpsnh33,1.0,2,57,1,63,1,55,57,39,49/46,68
lpsnh34,lpsnh34,1.0,4,51/38,64,56,61,34/31,47,15,7,60
lpsnh35,lpsnh35,1.0,6,30,41,41,41,39,30,25,27,45
lpsnh36,lpsnh36,1.0,2,33,35,42,51/53,17,30,12,12,44
lpsnh37,lpsnh37,1.0,4,74,106,89,12,69,82,4,4,100
lpsnh38,lpsnh38,1.0,3,1,19,19,19,10,17,1,1/7,38
lpsnh39,lpsnh39,1.0,1/2,30,34,40,52,13,27,8,11,50
lpsnh40,lpsnh40,1.0,1,56,57,63,68,52,29,14,16/11,67
lpsnh41,lpsnh41,1.0,3,73/74,95,77,77,59,72,13,38,81/84
lpsnh42,lpsnh42,1.0,1,1,45,34,1,25,29,10,17/18/20,40
lpsnh43,lpsnh43,1.0,2,19,48,51,56/57,17,39,2,3,53/54
lpmh0,lpmh0,1.0,2/6,46,85,60,84,52,58,0,0,64
lpmh1,lpmh1,1.0,8,46,30,30,30,37,43/44,14/15,17/11,52/53
