id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,1,1,1,1,1,5,1,1,1,6
lpsh1,lpsh1,1.0,0,1,0,0,0,0,1/2,0,0,6
lpsh2,lpsh2,1.0,1,3,1,1,1,3,3,1/2,1,8
lpsh3,lpsh3,1.0,1,5,2,2,1/2,4,5,1,1,0
lpsnh0,lpsnh0,1.0,1,1/8,1/10,1/9,1,4,6/7,2,1/2,1
lpsnh1,lpsnh1,1.0,1,1,1,1/8,1,1,7,4,4,13
lpsnh2,lpsnh2,1.0,2,4,5,1,1,1,4,2/3,2,1
lpsnh3,lpsnh3,1.0,1,1,7,1,1,1,1,4,1,1
lpsnh4,lpsnh4,1.0,2,6,4,4,22,4,4,2,2,12
lpsnh5,lpsnh5,1.0,1,8/9,1,10/11,1,1/2,7,1,1,1
lpsnh6,lpsnh6,1.0,2,1,5,5/6,6,1,1/4,2,2/3,5/6/7
lpsnh7,lpsnh7,1.0,1,6,8/9,9,9/10,6,6,1,1,9
lpsnh8,lpsnh8,1.0,1,1/4,1,1,1,1,6,1,1,1/8
lpsnh9,lpsnh9,1.0,1,1,1,38,1,36/37,1,5,2,1
lpsnh10,lpsnh10,1.0,1,1/3,1,1/4,1,1,3,1,1,6
lpsnh11,lpsnh11,1.0,2,1,1/14,1,1,1/10,1,8,5,1
lpsnh12,lpsnh12,1.0,3,1,1,7,7,1,1/6,4,4,7/10
lpsnh13,lpsnh13,1.0,1,1,1,1,8,5,1/7,1,1,1
lpsnh14,lpsnh14,1.0,1,1,1,1,1/8,3/4,5/6,2,2,1
lpsnh15,lpsnh15,1.0,2,1,7,7,9,1/7,1,5,5,8
lpsnh16,lpsnh16,1.0,2,5,8,8/10,8,1,5/7,2,2,10
lpsnh17,lpsnh17,1.0,2,1,1,1,1/10,1,1,2,2,1
lpsnh18,lpsnh18,1.0,1,12/14,1,1,1,1,12/14,10,10,1
lpsnh19,lpsnh19,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh20,lpsnh20,1.0,1,1,2,2,3,1,1,1,1,2
lpsnh21,lpsnh21,1.0,1,4,1/7,9,9,6,4,1,1/3,9/10
lpsnh22,lpsnh22,1.0,4,7,1,1/8,1/8,1,7,5,5,11/12
lpsnh23,lpsnh23,1.0,2,1,1,1,1,1,7/8,4/6,4,1
lpsnh24,lpsnh24,1.0,5/9/10,1,1,1,1,1,1,9,9,1
lpsnh25,lpsnh25,1.0,1,9,12,13,14,9,9,6,2/7,12
lpsnh26,lpsnh26,1.0,1,1,1,6,1,1,1,1/5,1,1
lpsnh27,lpsnh27,1.0,2,13,1,1,16,11,13,2/5,2/4/5,1
lpsnh28,lpsnh28,1.0,1/2,4/6,4,4,9,4,4,1,1/3,4
