id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,9,9,1,1,1,0,1,14,1,0
mh1,mh1,50.0,0,0,2,2,2,2,1,2,2,2
mh2,mh2,50.0,16,16,1,1,4,16,0,0,1,16
mh3,mh3,50.0,1,1,1,1,1,1,0,9,1,1
mh4,mh4,50.0,5,8,1,1,1,6,3,5,1,6
mnh0,mnh0,50.0,9,1,4,4,4,8,1,1,4,1
mnh1,mnh1,50.0,25,20,12,12,12,19,1,1,12,17
mnh2,mnh2,50.0,1,1,1,2,1,1,1,1,1,1
mnh3,mnh3,50.0,18,1,1,7,1,1,2,20,1,1
mnh4,mnh4,50.0,5,5,1,1,1,10,1,1,1,5
mnh5,mnh5,50.0,11,7,1,1,1,6,2,4,1,5
mnh6,mnh6,50.0,14,7,1,4,1,10,1,15,1,10
mnh7,mnh7,50.0,19,22,10,6,6,24,1,16,8,24
mnh8,mnh8,50.0,15,15,1,1,1,15,6,15,1,15
mnh9,mnh9,50.0,10,10,27,22,12,10,2,10,12,10
mnh10,mnh10,50.0,17,15,4,4,4,12,1,2,4,12
mnh11,mnh11,50.0,11,12,9,5,5,11,2,3,5,11
mnh12,mnh12,50.0,22,18,12,1,4,1,1,1,1,17
mnh13,mnh13,50.0,12,8,5,5,5,8,2,8,5,8
mnh14,mnh14,50.0,19,19,16,1,1,19,3,1,6,19
lpsh0,lpsh0,1.0,16,0/14,0,7,0,13,0,0,0,0
lpsh1,lpsh1,1.0,18,0,8,6,6,12,2,21,6,17/14
lpsh2,lpsh2,1.0,2,2,1,1,1,8,1,2,1,8
lpsh3,lpsh3,1.0,16/17/13,13,0,9,2/8,14/15,0,11,2,14
lpsnh0,lpsnh0,1.0,22/25,16,7,3,3,11,2,9,3,11
lpsnh1,lpsnh1,1.0,1,14,6/7,2,1,9,1,18,1,9/10
lpsnh2,lpsnh2,1.0,7,8,3/5,3,3,8,1,7,4,8
lpsnh3,lpsnh3,1.0,1,27,12/14,4/6,4/5/7,37,2,1,5,37
lpsnh4,lpsnh4,1.0,8,10,6,1,1,12/13,1,1,1,10
lpsnh5,lpsnh5,1.0,11,11,7,8,7/10,11,1,1,7,11
lpsnh6,lpsnh6,1.0,1,1/11/12,1,3,2,10,1,14/15,4,10
lpsnh7,lpsnh7,1.0,1,19,12,1,1,1,2,1,1,1
lpsnh8,lpsnh8,1.0,8,1,5,1,1,1,1,1,1,1
lpsnh9,lpsnh9,1.0,23,17,3,3,3,13,1,7,6,8
lpsnh10,lpsnh10,1.0,19/20,9,1,1,1,5,2,5,1,5
lpsnh11,lpsnh11,1.0,1,11,1/3,1,1,14,1,16/1,1,13
lpsnh12,lpsnh12,1.0,13,13,5,2,4,13,1,1,2,13
lpsnh13,lpsnh13,1.0,11,9,1,1,1,9,1,13,1,9
lpsnh14,lpsnh14,1.0,14,12,7,4,4,11,2,1,5/6,1
lpsnh15,lpsnh15,1.0,1,1,5,5,5,1,2,1/12,5,1
lpsnh16,lpsnh16,1.0,1/5,15,3,3,3,8,1,1,3,8
lpsnh17,lpsnh17,1.0,1/9,1,1,1,1,3,1,1,1,3
lpsnh18,lpsnh18,1.0,3,13,4,4,4,9,1,3,4,9
lpsnh19,lpsnh19,1.0,16,3,13,3,3,3,1,3,3/5,3
lpsnh20,lpsnh20,1.0,1,1,3/9,3/5/6,6,1,1,1,3,1
lpsnh21,lpsnh21,1.0,2,2,2,4,4,11,1,19,5,11/13
lpsnh22,lpsnh22,1.0,1,1,7,4,4,11,1,1,4,11/13
lpsnh23,lpsnh23,1.0,1,11,1/8,1,1,1,1,1,6/7,1
